County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Sampson,2024,NHWhite,Female,Population Age 70-74,947,Projection,2024,37163
Jackson,2024,NHOther,Female,Population Age 80-84,67,Projection,2024,37099
Henderson,2024,NHWhite,Male,Population Age 70-74,3615,Projection,2024,37089
Alexander,2024,Hispanic,Female,Population Age 70-74,16,Projection,2024,37003
Cabarrus,2024,NHOther,Male,Population Age 80-84,235,Projection,2024,37025
Lenoir,2024,Hispanic,Female,Population Age 80-84,11,Projection,2024,37107
Swain,2024,Hispanic,Male,Population Age 80-84,1,Projection,2024,37173
Graham,2024,NHWhite,Male,Population Age 75-79,174,Projection,2024,37075
Swain,2024,NHWhite,Female,Population Age 75-79,249,Projection,2024,37173
Columbus,2024,NHWhite,Female,Population Age 80-84,668,Projection,2024,37047
Granville,2024,NHWhite,Male,Population Age 70-74,1029,Projection,2024,37077
Granville,2024,NHOther,Female,Population Age 70-74,513,Projection,2024,37077
Martin,2024,NHOther,Male,Population Age 70-74,289,Projection,2024,37117
Carteret,2024,Hispanic,Male,Population Age 80-84,9,Projection,2024,37031
Lincoln,2024,Hispanic,Male,Population Age 75-79,58,Projection,2024,37109
Swain,2024,Hispanic,Male,Population Age 70-74,2,Projection,2024,37173
Richmond,2024,Hispanic,Female,Population Age 70-74,17,Projection,2024,37153
Transylvania,2024,NHOther,Female,Population Age 75-79,73,Projection,2024,37175
Northampton,2024,NHOther,Male,Population Age 75-79,179,Projection,2024,37131
Mitchell,2024,NHWhite,Female,Population Age 80-84,295,Projection,2024,37121
Hoke,2024,NHOther,Male,Population Age 70-74,462,Projection,2024,37093
Pitt,2024,NHWhite,Female,Population Age 70-74,2393,Projection,2024,37147
Swain,2024,NHWhite,Male,Population Age 70-74,254,Projection,2024,37173
Swain,2024,Hispanic,Male,Population Age 75-79,1,Projection,2024,37173
Hyde,2024,NHWhite,Male,Population Age 80-84,42,Projection,2024,37095
Hyde,2024,Hispanic,Male,Population Age 80-84,0,Projection,2024,37095
Hyde,2024,NHOther,Female,Population Age 70-74,71,Projection,2024,37095
Watauga,2024,NHWhite,Male,Population Age 70-74,1157,Projection,2024,37189
Cabarrus,2024,NHWhite,Female,Population Age 65-69,4496,Projection,2024,37025
Stokes,2024,NHOther,Female,Population Age 75-79,92,Projection,2024,37169
Jones,2024,NHWhite,Male,Population Age 75-79,145,Projection,2024,37103
Edgecombe,2024,Hispanic,Male,Population Age 80-84,8,Projection,2024,37065
Johnston,2024,NHOther,Male,Population Age 80-84,253,Projection,2024,37101
Burke,2024,NHOther,Female,Population Age 80-84,99,Projection,2024,37023
Rowan,2024,Hispanic,Male,Population Age 70-74,122,Projection,2024,37159
Vance,2024,Hispanic,Male,Population Age 80-84,1,Projection,2024,37181
Swain,2024,NHWhite,Female,Population Age 80-84,156,Projection,2024,37173
Swain,2024,Hispanic,Female,Population Age 80-84,1,Projection,2024,37173
Surry,2024,Hispanic,Female,Population Age 75-79,20,Projection,2024,37171
Chatham,2024,Hispanic,Male,Population Age 75-79,57,Projection,2024,37037
Robeson,2024,Hispanic,Female,Population Age 80-84,17,Projection,2024,37155
Transylvania,2024,NHWhite,Male,Population Age 75-79,943,Projection,2024,37175
Chowan,2024,Hispanic,Female,Population Age 65-69,6,Projection,2024,37041
Caswell,2024,NHWhite,Male,Population Age 80-84,196,Projection,2024,37033
Caswell,2024,NHOther,Female,Population Age 70-74,371,Projection,2024,37033
Person,2024,Hispanic,Male,Population Age 70-74,16,Projection,2024,37145
Surry,2024,NHWhite,Male,Population Age 75-79,1348,Projection,2024,37171
Jones,2024,NHWhite,Female,Population Age 65-69,255,Projection,2024,37103
Washington,2024,Hispanic,Male,Population Age 65-69,3,Projection,2024,37187
Durham,2024,NHOther,Male,Population Age 80-84,723,Projection,2024,37063
Yancey,2024,NHWhite,Male,Population Age 65-69,606,Projection,2024,37199
Wayne,2024,NHOther,Male,Population Age 70-74,1096,Projection,2024,37191
Wake,2024,NHOther,Female,Population Age 70-74,6734,Projection,2024,37183
New Hanover,2024,Hispanic,Male,Population Age 80-84,46,Projection,2024,37129
Pamlico,2024,NHWhite,Male,Population Age 75-79,356,Projection,2024,37137
Pamlico,2024,Hispanic,Male,Population Age 80-84,1,Projection,2024,37137
Wayne,2024,NHWhite,Male,Population Age 70-74,1613,Projection,2024,37191
Johnston,2024,NHWhite,Female,Population Age 70-74,4107,Projection,2024,37101
Randolph,2024,NHWhite,Male,Population Age 70-74,2799,Projection,2024,37151
Pamlico,2024,NHOther,Male,Population Age 75-79,60,Projection,2024,37137
Northampton,2024,Hispanic,Male,Population Age 70-74,5,Projection,2024,37131
Cleveland,2024,Hispanic,Male,Population Age 65-69,44,Projection,2024,37045
Northampton,2024,NHOther,Male,Population Age 65-69,312,Projection,2024,37131
Pender,2024,Hispanic,Female,Population Age 65-69,42,Projection,2024,37141
Northampton,2024,Hispanic,Female,Population Age 80-84,2,Projection,2024,37131
Lenoir,2024,NHWhite,Female,Population Age 70-74,854,Projection,2024,37107
Davie,2024,Hispanic,Female,Population Age 70-74,22,Projection,2024,37059
Washington,2024,NHWhite,Female,Population Age 65-69,215,Projection,2024,37187
Davidson,2024,NHWhite,Female,Population Age 75-79,3448,Projection,2024,37057
Watauga,2024,NHWhite,Female,Population Age 75-79,937,Projection,2024,37189
Davie,2024,Hispanic,Female,Population Age 80-84,10,Projection,2024,37059
New Hanover,2024,NHOther,Male,Population Age 80-84,340,Projection,2024,37129
Rutherford,2024,Hispanic,Female,Population Age 70-74,24,Projection,2024,37161
Cumberland,2024,Hispanic,Female,Population Age 65-69,466,Projection,2024,37051
Sampson,2024,NHOther,Female,Population Age 75-79,402,Projection,2024,37163
Transylvania,2024,Hispanic,Male,Population Age 65-69,37,Projection,2024,37175
Wilkes,2024,NHOther,Male,Population Age 75-79,85,Projection,2024,37193
Perquimans,2024,Hispanic,Female,Population Age 75-79,1,Projection,2024,37143
Rowan,2024,NHWhite,Male,Population Age 80-84,1255,Projection,2024,37159
Guilford,2024,NHWhite,Female,Population Age 80-84,4286,Projection,2024,37081
Franklin,2024,NHWhite,Female,Population Age 80-84,610,Projection,2024,37069
Moore,2024,NHOther,Male,Population Age 80-84,164,Projection,2024,37125
Northampton,2024,NHWhite,Male,Population Age 80-84,111,Projection,2024,37131
Onslow,2024,NHWhite,Female,Population Age 70-74,2062,Projection,2024,37133
Onslow,2024,Hispanic,Male,Population Age 75-79,55,Projection,2024,37133
Union,2024,NHWhite,Female,Population Age 80-84,1977,Projection,2024,37179
Chowan,2024,NHWhite,Female,Population Age 70-74,365,Projection,2024,37041
Camden,2024,Hispanic,Male,Population Age 80-84,0,Projection,2024,37029
Franklin,2024,Hispanic,Female,Population Age 75-79,33,Projection,2024,37069
Robeson,2024,Hispanic,Female,Population Age 70-74,39,Projection,2024,37155
Moore,2024,NHWhite,Female,Population Age 75-79,2629,Projection,2024,37125
Warren,2024,NHOther,Male,Population Age 70-74,343,Projection,2024,37185
Tyrrell,2024,NHOther,Male,Population Age 80-84,14,Projection,2024,37177
Randolph,2024,NHOther,Male,Population Age 65-69,434,Projection,2024,37151
Beaufort,2024,NHOther,Male,Population Age 70-74,380,Projection,2024,37013
Gaston,2024,Hispanic,Female,Population Age 65-69,260,Projection,2024,37071
Swain,2024,NHWhite,Male,Population Age 80-84,129,Projection,2024,37173
Swain,2024,Hispanic,Female,Population Age 75-79,1,Projection,2024,37173
Columbus,2024,NHWhite,Female,Population Age 65-69,1266,Projection,2024,37047
Watauga,2024,NHOther,Female,Population Age 75-79,31,Projection,2024,37189
Wake,2024,Hispanic,Female,Population Age 80-84,359,Projection,2024,37183
Alamance,2024,NHWhite,Female,Population Age 80-84,1838,Projection,2024,37001
Robeson,2024,NHOther,Male,Population Age 80-84,473,Projection,2024,37155
Cherokee,2024,NHOther,Male,Population Age 70-74,106,Projection,2024,37039
Tyrrell,2024,Hispanic,Female,Population Age 75-79,3,Projection,2024,37177
Yancey,2024,Hispanic,Male,Population Age 70-74,9,Projection,2024,37199
Tyrrell,2024,NHOther,Female,Population Age 65-69,70,Projection,2024,37177
Columbus,2024,Hispanic,Male,Population Age 70-74,12,Projection,2024,37047
Graham,2024,NHOther,Male,Population Age 65-69,15,Projection,2024,37075
Pitt,2024,NHWhite,Male,Population Age 70-74,1796,Projection,2024,37147
Davie,2024,NHOther,Male,Population Age 70-74,99,Projection,2024,37059
Brunswick,2024,Hispanic,Male,Population Age 75-79,89,Projection,2024,37019
Iredell,2024,NHOther,Male,Population Age 65-69,837,Projection,2024,37097
Jackson,2024,Hispanic,Male,Population Age 65-69,72,Projection,2024,37099
Jones,2024,Hispanic,Female,Population Age 70-74,4,Projection,2024,37103
Person,2024,NHWhite,Male,Population Age 80-84,301,Projection,2024,37145
Clay,2024,Hispanic,Male,Population Age 65-69,6,Projection,2024,37043
Scotland,2024,Hispanic,Female,Population Age 80-84,6,Projection,2024,37165
Chatham,2024,Hispanic,Female,Population Age 75-79,46,Projection,2024,37037
Cleveland,2024,NHOther,Male,Population Age 75-79,368,Projection,2024,37045
Hoke,2024,Hispanic,Female,Population Age 70-74,39,Projection,2024,37093
Jackson,2024,NHOther,Female,Population Age 75-79,104,Projection,2024,37099
Haywood,2024,Hispanic,Male,Population Age 75-79,22,Projection,2024,37087
Onslow,2024,Hispanic,Female,Population Age 80-84,51,Projection,2024,37133
Pamlico,2024,Hispanic,Female,Population Age 70-74,5,Projection,2024,37137
Cabarrus,2024,Hispanic,Female,Population Age 80-84,50,Projection,2024,37025
Wilson,2024,NHOther,Female,Population Age 75-79,683,Projection,2024,37195
Edgecombe,2024,NHOther,Female,Population Age 75-79,666,Projection,2024,37065
Cleveland,2024,NHWhite,Female,Population Age 80-84,1156,Projection,2024,37045
Cleveland,2024,NHOther,Male,Population Age 65-69,675,Projection,2024,37045
Bertie,2024,Hispanic,Male,Population Age 70-74,1,Projection,2024,37015
Bertie,2024,Hispanic,Male,Population Age 80-84,1,Projection,2024,37015
Camden,2024,NHOther,Female,Population Age 80-84,32,Projection,2024,37029
Johnston,2024,NHWhite,Male,Population Age 80-84,1279,Projection,2024,37101
Catawba,2024,NHWhite,Female,Population Age 80-84,2030,Projection,2024,37035
Catawba,2024,NHOther,Male,Population Age 75-79,249,Projection,2024,37035
Brunswick,2024,NHWhite,Male,Population Age 70-74,9534,Projection,2024,37019
Gates,2024,Hispanic,Male,Population Age 65-69,3,Projection,2024,37073
Pamlico,2024,Hispanic,Male,Population Age 70-74,5,Projection,2024,37137
Beaufort,2024,NHOther,Female,Population Age 70-74,444,Projection,2024,37013
Yadkin,2024,NHOther,Female,Population Age 75-79,57,Projection,2024,37197
Transylvania,2024,Hispanic,Female,Population Age 65-69,35,Projection,2024,37175
Transylvania,2024,NHOther,Female,Population Age 65-69,128,Projection,2024,37175
Transylvania,2024,NHOther,Male,Population Age 70-74,47,Projection,2024,37175
Mecklenburg,2024,NHWhite,Female,Population Age 75-79,9701,Projection,2024,37119
Mecklenburg,2024,NHOther,Male,Population Age 80-84,1893,Projection,2024,37119
Currituck,2024,NHOther,Male,Population Age 80-84,16,Projection,2024,37053
Bertie,2024,NHWhite,Male,Population Age 80-84,101,Projection,2024,37015
Hertford,2024,NHWhite,Female,Population Age 80-84,93,Projection,2024,37091
Iredell,2024,Hispanic,Female,Population Age 70-74,185,Projection,2024,37097
Robeson,2024,NHWhite,Female,Population Age 70-74,906,Projection,2024,37155
Polk,2024,NHWhite,Female,Population Age 65-69,854,Projection,2024,37149
Yancey,2024,NHOther,Male,Population Age 65-69,13,Projection,2024,37199
Hertford,2024,Hispanic,Female,Population Age 70-74,4,Projection,2024,37091
Hertford,2024,NHOther,Female,Population Age 70-74,352,Projection,2024,37091
Chowan,2024,NHWhite,Male,Population Age 75-79,230,Projection,2024,37041
Guilford,2024,Hispanic,Female,Population Age 70-74,412,Projection,2024,37081
Avery,2024,NHOther,Female,Population Age 65-69,8,Projection,2024,37011
Richmond,2024,NHWhite,Female,Population Age 65-69,810,Projection,2024,37153
Surry,2024,Hispanic,Female,Population Age 70-74,35,Projection,2024,37171
Ashe,2024,Hispanic,Female,Population Age 65-69,25,Projection,2024,37009
Dare,2024,Hispanic,Female,Population Age 80-84,5,Projection,2024,37055
Rockingham,2024,Hispanic,Male,Population Age 80-84,9,Projection,2024,37157
Haywood,2024,Hispanic,Female,Population Age 70-74,34,Projection,2024,37087
Richmond,2024,NHWhite,Male,Population Age 80-84,250,Projection,2024,37153
Hoke,2024,NHOther,Male,Population Age 65-69,645,Projection,2024,37093
Vance,2024,NHWhite,Male,Population Age 80-84,303,Projection,2024,37181
Vance,2024,Hispanic,Male,Population Age 75-79,18,Projection,2024,37181
Beaufort,2024,NHOther,Male,Population Age 75-79,185,Projection,2024,37013
Caldwell,2024,NHWhite,Female,Population Age 65-69,2635,Projection,2024,37027
Davidson,2024,Hispanic,Female,Population Age 70-74,101,Projection,2024,37057
Dare,2024,NHWhite,Male,Population Age 70-74,1291,Projection,2024,37055
Randolph,2024,NHOther,Female,Population Age 75-79,297,Projection,2024,37151
Randolph,2024,NHOther,Male,Population Age 70-74,336,Projection,2024,37151
Greene,2024,NHOther,Male,Population Age 70-74,170,Projection,2024,37079
Macon,2024,Hispanic,Male,Population Age 70-74,27,Projection,2024,37113
New Hanover,2024,NHWhite,Male,Population Age 65-69,5595,Projection,2024,37129
Wake,2024,NHOther,Female,Population Age 80-84,2481,Projection,2024,37183
Durham,2024,NHWhite,Male,Population Age 65-69,3930,Projection,2024,37063
Yancey,2024,Hispanic,Female,Population Age 65-69,12,Projection,2024,37199
Halifax,2024,NHOther,Male,Population Age 70-74,650,Projection,2024,37083
Warren,2024,NHWhite,Female,Population Age 70-74,297,Projection,2024,37185
Wilson,2024,NHOther,Female,Population Age 65-69,1122,Projection,2024,37195
Avery,2024,NHOther,Male,Population Age 80-84,0,Projection,2024,37011
Bertie,2024,NHOther,Female,Population Age 65-69,466,Projection,2024,37015
Granville,2024,NHWhite,Male,Population Age 80-84,414,Projection,2024,37077
New Hanover,2024,NHWhite,Male,Population Age 75-79,3755,Projection,2024,37129
Wilkes,2024,Hispanic,Female,Population Age 80-84,10,Projection,2024,37193
Carteret,2024,Hispanic,Female,Population Age 75-79,16,Projection,2024,37031
Forsyth,2024,NHOther,Female,Population Age 70-74,2980,Projection,2024,37067
Tyrrell,2024,NHWhite,Male,Population Age 80-84,27,Projection,2024,37177
Swain,2024,Hispanic,Female,Population Age 70-74,2,Projection,2024,37173
Swain,2024,NHOther,Male,Population Age 70-74,50,Projection,2024,37173
Clay,2024,NHWhite,Female,Population Age 65-69,581,Projection,2024,37043
Duplin,2024,NHWhite,Male,Population Age 75-79,545,Projection,2024,37061
Watauga,2024,Hispanic,Male,Population Age 80-84,7,Projection,2024,37189
Watauga,2024,NHOther,Female,Population Age 70-74,97,Projection,2024,37189
Clay,2024,Hispanic,Female,Population Age 70-74,6,Projection,2024,37043
Tyrrell,2024,Hispanic,Male,Population Age 75-79,1,Projection,2024,37177
Union,2024,NHOther,Male,Population Age 65-69,906,Projection,2024,37179
Surry,2024,Hispanic,Male,Population Age 75-79,20,Projection,2024,37171
Durham,2024,Hispanic,Male,Population Age 80-84,108,Projection,2024,37063
Vance,2024,NHOther,Female,Population Age 70-74,621,Projection,2024,37181
Pasquotank,2024,NHWhite,Female,Population Age 75-79,613,Projection,2024,37139
Warren,2024,Hispanic,Male,Population Age 80-84,3,Projection,2024,37185
Yadkin,2024,NHOther,Female,Population Age 80-84,30,Projection,2024,37197
Craven,2024,NHOther,Female,Population Age 70-74,877,Projection,2024,37049
Craven,2024,NHOther,Male,Population Age 70-74,483,Projection,2024,37049
Wilkes,2024,Hispanic,Male,Population Age 70-74,26,Projection,2024,37193
Yancey,2024,NHWhite,Male,Population Age 75-79,474,Projection,2024,37199
Onslow,2024,NHWhite,Male,Population Age 70-74,1948,Projection,2024,37133
Pender,2024,NHWhite,Female,Population Age 75-79,1063,Projection,2024,37141
Pender,2024,NHWhite,Male,Population Age 65-69,1896,Projection,2024,37141
Alexander,2024,NHWhite,Female,Population Age 65-69,1146,Projection,2024,37003
Haywood,2024,NHWhite,Male,Population Age 80-84,926,Projection,2024,37087
Haywood,2024,NHOther,Female,Population Age 70-74,145,Projection,2024,37087
Wilson,2024,Hispanic,Male,Population Age 70-74,65,Projection,2024,37195
Granville,2024,Hispanic,Female,Population Age 75-79,14,Projection,2024,37077
Cabarrus,2024,NHWhite,Female,Population Age 75-79,3072,Projection,2024,37025
Onslow,2024,NHWhite,Male,Population Age 75-79,1537,Projection,2024,37133
Onslow,2024,Hispanic,Male,Population Age 70-74,119,Projection,2024,37133
Polk,2024,NHWhite,Male,Population Age 70-74,655,Projection,2024,37149
Polk,2024,NHOther,Male,Population Age 80-84,30,Projection,2024,37149
Forsyth,2024,NHWhite,Female,Population Age 65-69,8313,Projection,2024,37067
Dare,2024,NHOther,Male,Population Age 65-69,74,Projection,2024,37055
Warren,2024,NHWhite,Female,Population Age 75-79,253,Projection,2024,37185
Warren,2024,Hispanic,Male,Population Age 70-74,7,Projection,2024,37185
Onslow,2024,Hispanic,Male,Population Age 80-84,31,Projection,2024,37133
Union,2024,NHWhite,Male,Population Age 80-84,1618,Projection,2024,37179
Tyrrell,2024,NHWhite,Female,Population Age 70-74,62,Projection,2024,37177
Buncombe,2024,NHOther,Female,Population Age 75-79,611,Projection,2024,37021
Orange,2024,NHOther,Male,Population Age 80-84,187,Projection,2024,37135
Anson,2024,Hispanic,Female,Population Age 65-69,3,Projection,2024,37007
Rutherford,2024,NHWhite,Male,Population Age 80-84,668,Projection,2024,37161
Moore,2024,NHOther,Female,Population Age 70-74,514,Projection,2024,37125
Burke,2024,NHWhite,Male,Population Age 80-84,934,Projection,2024,37023
Duplin,2024,NHOther,Female,Population Age 75-79,425,Projection,2024,37061
Edgecombe,2024,NHWhite,Male,Population Age 65-69,557,Projection,2024,37065
Nash,2024,NHOther,Male,Population Age 65-69,1174,Projection,2024,37127
Haywood,2024,NHWhite,Female,Population Age 75-79,1898,Projection,2024,37087
Haywood,2024,Hispanic,Male,Population Age 65-69,39,Projection,2024,37087
Sampson,2024,NHOther,Male,Population Age 80-84,139,Projection,2024,37163
Chatham,2024,NHOther,Male,Population Age 65-69,417,Projection,2024,37037
New Hanover,2024,NHWhite,Male,Population Age 70-74,4863,Projection,2024,37129
Lincoln,2024,NHWhite,Male,Population Age 80-84,915,Projection,2024,37109
Chowan,2024,NHOther,Female,Population Age 80-84,58,Projection,2024,37041
Mitchell,2024,NHWhite,Male,Population Age 70-74,445,Projection,2024,37121
Mitchell,2024,NHOther,Male,Population Age 70-74,12,Projection,2024,37121
Camden,2024,NHOther,Female,Population Age 65-69,80,Projection,2024,37029
Ashe,2024,NHWhite,Female,Population Age 65-69,1192,Projection,2024,37009
Mecklenburg,2024,Hispanic,Female,Population Age 75-79,817,Projection,2024,37119
Durham,2024,NHWhite,Female,Population Age 70-74,4408,Projection,2024,37063
Richmond,2024,Hispanic,Male,Population Age 75-79,10,Projection,2024,37153
Scotland,2024,NHOther,Female,Population Age 65-69,496,Projection,2024,37165
Scotland,2024,NHOther,Female,Population Age 80-84,186,Projection,2024,37165
Edgecombe,2024,NHWhite,Male,Population Age 75-79,420,Projection,2024,37065
Davidson,2024,NHOther,Female,Population Age 65-69,901,Projection,2024,37057
Davie,2024,Hispanic,Female,Population Age 75-79,13,Projection,2024,37059
Lenoir,2024,Hispanic,Male,Population Age 75-79,24,Projection,2024,37107
Jones,2024,NHOther,Female,Population Age 70-74,143,Projection,2024,37103
Alamance,2024,NHWhite,Female,Population Age 70-74,3406,Projection,2024,37001
Alamance,2024,NHOther,Female,Population Age 75-79,772,Projection,2024,37001
Dare,2024,NHWhite,Male,Population Age 65-69,1599,Projection,2024,37055
Iredell,2024,NHWhite,Male,Population Age 70-74,3770,Projection,2024,37097
Beaufort,2024,Hispanic,Male,Population Age 80-84,9,Projection,2024,37013
Mitchell,2024,Hispanic,Female,Population Age 70-74,8,Projection,2024,37121
Mitchell,2024,NHOther,Male,Population Age 80-84,7,Projection,2024,37121
Jackson,2024,NHOther,Female,Population Age 70-74,156,Projection,2024,37099
Bladen,2024,NHWhite,Female,Population Age 80-84,324,Projection,2024,37017
Iredell,2024,NHWhite,Male,Population Age 80-84,1604,Projection,2024,37097
Iredell,2024,NHOther,Female,Population Age 75-79,526,Projection,2024,37097
Currituck,2024,NHOther,Female,Population Age 80-84,52,Projection,2024,37053
Mitchell,2024,NHWhite,Male,Population Age 65-69,479,Projection,2024,37121
Johnston,2024,NHOther,Male,Population Age 70-74,866,Projection,2024,37101
Hyde,2024,NHWhite,Female,Population Age 65-69,135,Projection,2024,37095
Macon,2024,Hispanic,Female,Population Age 75-79,18,Projection,2024,37113
Alexander,2024,NHWhite,Male,Population Age 80-84,367,Projection,2024,37003
Hertford,2024,NHOther,Male,Population Age 70-74,283,Projection,2024,37091
Columbus,2024,NHWhite,Female,Population Age 75-79,1050,Projection,2024,37047
Columbus,2024,NHOther,Male,Population Age 70-74,371,Projection,2024,37047
Craven,2024,NHOther,Male,Population Age 75-79,264,Projection,2024,37049
Ashe,2024,NHWhite,Male,Population Age 65-69,909,Projection,2024,37009
Nash,2024,NHOther,Female,Population Age 65-69,1462,Projection,2024,37127
McDowell,2024,NHWhite,Female,Population Age 75-79,1037,Projection,2024,37111
Robeson,2024,NHWhite,Female,Population Age 75-79,784,Projection,2024,37155
Richmond,2024,NHOther,Female,Population Age 65-69,491,Projection,2024,37153
Avery,2024,NHWhite,Female,Population Age 65-69,547,Projection,2024,37011
Avery,2024,NHOther,Male,Population Age 70-74,19,Projection,2024,37011
Caldwell,2024,Hispanic,Male,Population Age 80-84,9,Projection,2024,37027
Forsyth,2024,Hispanic,Female,Population Age 70-74,479,Projection,2024,37067
Forsyth,2024,NHOther,Male,Population Age 70-74,2080,Projection,2024,37067
Gates,2024,NHWhite,Male,Population Age 70-74,177,Projection,2024,37073
Brunswick,2024,NHWhite,Male,Population Age 75-79,6033,Projection,2024,37019
Avery,2024,NHOther,Female,Population Age 80-84,3,Projection,2024,37011
Davidson,2024,NHWhite,Male,Population Age 65-69,4779,Projection,2024,37057
Davidson,2024,NHOther,Female,Population Age 70-74,619,Projection,2024,37057
Buncombe,2024,Hispanic,Male,Population Age 75-79,63,Projection,2024,37021
McDowell,2024,NHOther,Female,Population Age 80-84,48,Projection,2024,37111
Beaufort,2024,NHWhite,Female,Population Age 80-84,687,Projection,2024,37013
Davie,2024,NHOther,Female,Population Age 75-79,104,Projection,2024,37059
Yancey,2024,NHOther,Female,Population Age 75-79,14,Projection,2024,37199
New Hanover,2024,NHWhite,Female,Population Age 65-69,6977,Projection,2024,37129
Caswell,2024,NHWhite,Female,Population Age 65-69,567,Projection,2024,37033
Columbus,2024,NHWhite,Male,Population Age 75-79,572,Projection,2024,37047
Caswell,2024,NHWhite,Male,Population Age 75-79,314,Projection,2024,37033
Catawba,2024,NHWhite,Female,Population Age 75-79,3270,Projection,2024,37035
Polk,2024,NHWhite,Female,Population Age 70-74,884,Projection,2024,37149
Polk,2024,NHOther,Female,Population Age 65-69,69,Projection,2024,37149
Scotland,2024,NHOther,Female,Population Age 70-74,516,Projection,2024,37165
Perquimans,2024,NHOther,Male,Population Age 75-79,65,Projection,2024,37143
Perquimans,2024,NHOther,Male,Population Age 80-84,32,Projection,2024,37143
Lincoln,2024,NHWhite,Female,Population Age 65-69,3063,Projection,2024,37109
Warren,2024,Hispanic,Female,Population Age 80-84,3,Projection,2024,37185
Greene,2024,NHWhite,Male,Population Age 65-69,365,Projection,2024,37079
Sampson,2024,NHWhite,Female,Population Age 65-69,1100,Projection,2024,37163
Craven,2024,NHWhite,Male,Population Age 75-79,1472,Projection,2024,37049
Craven,2024,NHWhite,Male,Population Age 80-84,848,Projection,2024,37049
Davie,2024,NHWhite,Female,Population Age 70-74,1275,Projection,2024,37059
Wilkes,2024,NHWhite,Male,Population Age 75-79,1281,Projection,2024,37193
Madison,2024,Hispanic,Female,Population Age 65-69,15,Projection,2024,37115
Graham,2024,NHOther,Female,Population Age 80-84,12,Projection,2024,37075
Northampton,2024,NHWhite,Male,Population Age 65-69,256,Projection,2024,37131
Rowan,2024,Hispanic,Male,Population Age 75-79,52,Projection,2024,37159
Lee,2024,Hispanic,Male,Population Age 70-74,64,Projection,2024,37105
Columbus,2024,Hispanic,Male,Population Age 80-84,7,Projection,2024,37047
Lenoir,2024,NHOther,Female,Population Age 70-74,909,Projection,2024,37107
Lenoir,2024,Hispanic,Male,Population Age 80-84,10,Projection,2024,37107
Lincoln,2024,NHOther,Male,Population Age 65-69,226,Projection,2024,37109
Avery,2024,NHWhite,Male,Population Age 65-69,626,Projection,2024,37011
Robeson,2024,NHOther,Male,Population Age 75-79,1139,Projection,2024,37155
Greene,2024,Hispanic,Female,Population Age 80-84,4,Projection,2024,37079
New Hanover,2024,Hispanic,Male,Population Age 65-69,210,Projection,2024,37129
Caswell,2024,NHOther,Female,Population Age 65-69,289,Projection,2024,37033
Caswell,2024,NHOther,Male,Population Age 80-84,74,Projection,2024,37033
Guilford,2024,NHOther,Male,Population Age 70-74,3251,Projection,2024,37081
Montgomery,2024,Hispanic,Male,Population Age 75-79,19,Projection,2024,37123
Polk,2024,NHWhite,Female,Population Age 75-79,711,Projection,2024,37149
Gaston,2024,Hispanic,Female,Population Age 75-79,156,Projection,2024,37071
Gaston,2024,NHOther,Female,Population Age 70-74,1188,Projection,2024,37071
Pitt,2024,NHOther,Female,Population Age 70-74,1782,Projection,2024,37147
Pitt,2024,NHOther,Male,Population Age 65-69,1712,Projection,2024,37147
Polk,2024,NHWhite,Female,Population Age 80-84,503,Projection,2024,37149
Brunswick,2024,Hispanic,Male,Population Age 80-84,39,Projection,2024,37019
Chatham,2024,NHOther,Female,Population Age 80-84,233,Projection,2024,37037
Cabarrus,2024,Hispanic,Female,Population Age 65-69,387,Projection,2024,37025
Iredell,2024,NHOther,Female,Population Age 70-74,710,Projection,2024,37097
Polk,2024,NHOther,Male,Population Age 65-69,33,Projection,2024,37149
Mecklenburg,2024,Hispanic,Male,Population Age 65-69,2081,Projection,2024,37119
Pender,2024,NHOther,Male,Population Age 65-69,392,Projection,2024,37141
Burke,2024,Hispanic,Male,Population Age 75-79,20,Projection,2024,37023
Clay,2024,NHOther,Male,Population Age 75-79,13,Projection,2024,37043
Edgecombe,2024,Hispanic,Female,Population Age 70-74,13,Projection,2024,37065
Edgecombe,2024,NHOther,Female,Population Age 80-84,412,Projection,2024,37065
Haywood,2024,NHOther,Male,Population Age 80-84,19,Projection,2024,37087
Davidson,2024,NHWhite,Male,Population Age 80-84,1603,Projection,2024,37057
Camden,2024,NHOther,Male,Population Age 80-84,19,Projection,2024,37029
Edgecombe,2024,NHWhite,Female,Population Age 80-84,329,Projection,2024,37065
Carteret,2024,NHWhite,Male,Population Age 70-74,2412,Projection,2024,37031
Burke,2024,Hispanic,Female,Population Age 65-69,67,Projection,2024,37023
Person,2024,Hispanic,Female,Population Age 65-69,25,Projection,2024,37145
Bladen,2024,Hispanic,Male,Population Age 70-74,10,Projection,2024,37017
Buncombe,2024,NHOther,Female,Population Age 65-69,1008,Projection,2024,37021
Alamance,2024,Hispanic,Female,Population Age 65-69,314,Projection,2024,37001
Hertford,2024,NHWhite,Female,Population Age 75-79,174,Projection,2024,37091
Cherokee,2024,Hispanic,Male,Population Age 75-79,8,Projection,2024,37039
Davidson,2024,NHWhite,Female,Population Age 65-69,4801,Projection,2024,37057
Davidson,2024,NHWhite,Female,Population Age 70-74,4005,Projection,2024,37057
Pitt,2024,Hispanic,Female,Population Age 65-69,160,Projection,2024,37147
