County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Caldwell,2025,NHWhite,Female,Population Age 65-69,2640,Projection,2024,37027
Columbus,2025,Hispanic,Female,Population Age 75-79,13,Projection,2024,37047
Granville,2025,NHWhite,Female,Population Age 70-74,925,Projection,2024,37077
Warren,2025,NHWhite,Female,Population Age 65-69,309,Projection,2024,37185
Carteret,2025,NHWhite,Female,Population Age 80-84,1235,Projection,2024,37031
Lincoln,2025,NHWhite,Male,Population Age 75-79,1773,Projection,2024,37109
Lincoln,2025,Hispanic,Male,Population Age 80-84,32,Projection,2024,37109
Person,2025,Hispanic,Male,Population Age 75-79,10,Projection,2024,37145
Robeson,2025,NHOther,Male,Population Age 75-79,1147,Projection,2024,37155
Swain,2025,Hispanic,Male,Population Age 70-74,3,Projection,2024,37173
Stokes,2025,Hispanic,Female,Population Age 70-74,19,Projection,2024,37169
Chowan,2025,Hispanic,Female,Population Age 65-69,6,Projection,2024,37041
Hyde,2025,NHWhite,Female,Population Age 80-84,56,Projection,2024,37095
Watauga,2025,Hispanic,Male,Population Age 75-79,11,Projection,2024,37189
Tyrrell,2025,NHOther,Female,Population Age 80-84,34,Projection,2024,37177
Stokes,2025,NHWhite,Male,Population Age 70-74,1207,Projection,2024,37169
Jones,2025,NHOther,Male,Population Age 75-79,69,Projection,2024,37103
Vance,2025,NHOther,Female,Population Age 65-69,776,Projection,2024,37181
Swain,2025,Hispanic,Female,Population Age 70-74,3,Projection,2024,37173
Wilson,2025,NHWhite,Male,Population Age 70-74,1085,Projection,2024,37195
Stanly,2025,NHOther,Female,Population Age 65-69,351,Projection,2024,37167
Currituck,2025,Hispanic,Female,Population Age 80-84,4,Projection,2024,37053
Iredell,2025,NHOther,Female,Population Age 80-84,320,Projection,2024,37097
Washington,2025,NHOther,Male,Population Age 65-69,203,Projection,2024,37187
Alexander,2025,Hispanic,Female,Population Age 80-84,6,Projection,2024,37003
Stokes,2025,Hispanic,Male,Population Age 80-84,5,Projection,2024,37169
Perquimans,2025,Hispanic,Male,Population Age 65-69,2,Projection,2024,37143
Randolph,2025,Hispanic,Male,Population Age 65-69,242,Projection,2024,37151
Northampton,2025,Hispanic,Male,Population Age 80-84,1,Projection,2024,37131
Perquimans,2025,NHOther,Female,Population Age 65-69,174,Projection,2024,37143
Henderson,2025,NHWhite,Female,Population Age 80-84,2608,Projection,2024,37089
Person,2025,NHWhite,Male,Population Age 75-79,550,Projection,2024,37145
Northampton,2025,NHWhite,Female,Population Age 70-74,276,Projection,2024,37131
Nash,2025,NHOther,Male,Population Age 80-84,291,Projection,2024,37127
Montgomery,2025,NHOther,Female,Population Age 70-74,178,Projection,2024,37123
New Hanover,2025,NHWhite,Female,Population Age 80-84,2954,Projection,2024,37129
Washington,2025,NHWhite,Male,Population Age 70-74,221,Projection,2024,37187
Watauga,2025,NHOther,Female,Population Age 75-79,34,Projection,2024,37189
Haywood,2025,NHOther,Female,Population Age 65-69,152,Projection,2024,37087
Onslow,2025,NHWhite,Male,Population Age 65-69,2521,Projection,2024,37133
Onslow,2025,Hispanic,Female,Population Age 65-69,220,Projection,2024,37133
Cherokee,2025,NHWhite,Male,Population Age 65-69,1274,Projection,2024,37039
Wilkes,2025,NHOther,Female,Population Age 70-74,151,Projection,2024,37193
Wilkes,2025,NHOther,Male,Population Age 80-84,44,Projection,2024,37193
Granville,2025,NHWhite,Male,Population Age 75-79,829,Projection,2024,37077
Carteret,2025,Hispanic,Female,Population Age 75-79,17,Projection,2024,37031
Hertford,2025,NHOther,Female,Population Age 75-79,230,Projection,2024,37091
Henderson,2025,NHOther,Male,Population Age 75-79,134,Projection,2024,37089
Carteret,2025,NHWhite,Female,Population Age 70-74,2920,Projection,2024,37031
Carteret,2025,NHOther,Male,Population Age 75-79,145,Projection,2024,37031
Onslow,2025,NHWhite,Female,Population Age 80-84,991,Projection,2024,37133
Onslow,2025,NHOther,Male,Population Age 70-74,698,Projection,2024,37133
Stokes,2025,Hispanic,Female,Population Age 65-69,20,Projection,2024,37169
Greene,2025,NHWhite,Male,Population Age 70-74,306,Projection,2024,37079
Greene,2025,Hispanic,Female,Population Age 80-84,5,Projection,2024,37079
Surry,2025,NHOther,Male,Population Age 65-69,197,Projection,2024,37171
Camden,2025,NHOther,Female,Population Age 65-69,70,Projection,2024,37029
Pasquotank,2025,NHOther,Female,Population Age 75-79,314,Projection,2024,37139
Tyrrell,2025,NHOther,Female,Population Age 65-69,63,Projection,2024,37177
Beaufort,2025,NHOther,Female,Population Age 70-74,472,Projection,2024,37013
Gaston,2025,NHWhite,Male,Population Age 70-74,3931,Projection,2024,37071
Guilford,2025,Hispanic,Female,Population Age 75-79,269,Projection,2024,37081
Gaston,2025,Hispanic,Male,Population Age 70-74,211,Projection,2024,37071
Randolph,2025,Hispanic,Male,Population Age 75-79,43,Projection,2024,37151
Cabarrus,2025,Hispanic,Male,Population Age 70-74,189,Projection,2024,37025
Pasquotank,2025,NHWhite,Female,Population Age 65-69,813,Projection,2024,37139
Caldwell,2025,Hispanic,Male,Population Age 65-69,58,Projection,2024,37027
Watauga,2025,NHWhite,Female,Population Age 70-74,1386,Projection,2024,37189
Transylvania,2025,Hispanic,Female,Population Age 80-84,11,Projection,2024,37175
Wilkes,2025,NHOther,Female,Population Age 80-84,79,Projection,2024,37193
Wilkes,2025,NHOther,Male,Population Age 70-74,134,Projection,2024,37193
Duplin,2025,NHWhite,Female,Population Age 75-79,940,Projection,2024,37061
Duplin,2025,Hispanic,Male,Population Age 65-69,96,Projection,2024,37061
Durham,2025,NHWhite,Female,Population Age 65-69,4832,Projection,2024,37063
Rockingham,2025,NHWhite,Female,Population Age 80-84,1130,Projection,2024,37157
Alexander,2025,NHWhite,Female,Population Age 65-69,1129,Projection,2024,37003
Columbus,2025,NHWhite,Female,Population Age 70-74,1130,Projection,2024,37047
Columbus,2025,NHOther,Male,Population Age 65-69,442,Projection,2024,37047
Columbus,2025,NHWhite,Female,Population Age 75-79,1068,Projection,2024,37047
Gates,2025,NHOther,Female,Population Age 75-79,125,Projection,2024,37073
Wilson,2025,Hispanic,Female,Population Age 80-84,19,Projection,2024,37195
Lenoir,2025,NHOther,Male,Population Age 75-79,420,Projection,2024,37107
Hertford,2025,Hispanic,Female,Population Age 70-74,4,Projection,2024,37091
Craven,2025,NHWhite,Male,Population Age 65-69,2098,Projection,2024,37049
Craven,2025,Hispanic,Female,Population Age 75-79,33,Projection,2024,37049
Pitt,2025,NHOther,Female,Population Age 70-74,1857,Projection,2024,37147
Davie,2025,Hispanic,Male,Population Age 80-84,4,Projection,2024,37059
Cumberland,2025,Hispanic,Male,Population Age 70-74,362,Projection,2024,37051
Brunswick,2025,NHWhite,Female,Population Age 80-84,2995,Projection,2024,37019
Brunswick,2025,NHWhite,Male,Population Age 80-84,3047,Projection,2024,37019
Jackson,2025,Hispanic,Female,Population Age 65-69,17,Projection,2024,37099
Scotland,2025,NHOther,Female,Population Age 80-84,199,Projection,2024,37165
Iredell,2025,NHWhite,Female,Population Age 65-69,5133,Projection,2024,37097
Hoke,2025,NHWhite,Male,Population Age 80-84,119,Projection,2024,37093
Surry,2025,Hispanic,Male,Population Age 80-84,9,Projection,2024,37171
Onslow,2025,NHWhite,Female,Population Age 75-79,1657,Projection,2024,37133
Warren,2025,NHWhite,Male,Population Age 65-69,402,Projection,2024,37185
Warren,2025,NHWhite,Male,Population Age 75-79,270,Projection,2024,37185
Cleveland,2025,Hispanic,Female,Population Age 75-79,34,Projection,2024,37045
Camden,2025,NHWhite,Male,Population Age 65-69,247,Projection,2024,37029
Camden,2025,Hispanic,Female,Population Age 65-69,3,Projection,2024,37029
Camden,2025,Hispanic,Male,Population Age 65-69,7,Projection,2024,37029
Lincoln,2025,NHWhite,Female,Population Age 65-69,3145,Projection,2024,37109
Carteret,2025,Hispanic,Male,Population Age 80-84,7,Projection,2024,37031
Bertie,2025,NHOther,Female,Population Age 70-74,447,Projection,2024,37015
Alexander,2025,Hispanic,Male,Population Age 70-74,22,Projection,2024,37003
Rowan,2025,NHOther,Female,Population Age 70-74,780,Projection,2024,37159
Brunswick,2025,NHOther,Female,Population Age 65-69,1073,Projection,2024,37019
Caswell,2025,NHWhite,Male,Population Age 70-74,417,Projection,2024,37033
Buncombe,2025,NHOther,Male,Population Age 70-74,701,Projection,2024,37021
Gaston,2025,Hispanic,Male,Population Age 80-84,34,Projection,2024,37071
Gaston,2025,NHOther,Male,Population Age 75-79,495,Projection,2024,37071
Washington,2025,NHWhite,Male,Population Age 65-69,218,Projection,2024,37187
Forsyth,2025,Hispanic,Male,Population Age 70-74,364,Projection,2024,37067
Forsyth,2025,Hispanic,Male,Population Age 80-84,123,Projection,2024,37067
Cumberland,2025,Hispanic,Male,Population Age 65-69,420,Projection,2024,37051
Cumberland,2025,NHOther,Male,Population Age 80-84,893,Projection,2024,37051
Swain,2025,NHOther,Female,Population Age 70-74,97,Projection,2024,37173
Mecklenburg,2025,NHOther,Female,Population Age 75-79,6088,Projection,2024,37119
Mecklenburg,2025,NHOther,Male,Population Age 80-84,1988,Projection,2024,37119
Transylvania,2025,Hispanic,Male,Population Age 75-79,28,Projection,2024,37175
Transylvania,2025,NHOther,Male,Population Age 70-74,49,Projection,2024,37175
Mecklenburg,2025,NHWhite,Male,Population Age 80-84,4799,Projection,2024,37119
Mecklenburg,2025,Hispanic,Male,Population Age 70-74,1283,Projection,2024,37119
Gates,2025,NHOther,Male,Population Age 70-74,122,Projection,2024,37073
Iredell,2025,Hispanic,Female,Population Age 70-74,215,Projection,2024,37097
Edgecombe,2025,NHWhite,Female,Population Age 80-84,344,Projection,2024,37065
Person,2025,NHWhite,Male,Population Age 65-69,941,Projection,2024,37145
Pender,2025,NHWhite,Female,Population Age 75-79,1123,Projection,2024,37141
Mecklenburg,2025,Hispanic,Female,Population Age 75-79,935,Projection,2024,37119
Mitchell,2025,Hispanic,Female,Population Age 65-69,8,Projection,2024,37121
Pamlico,2025,NHOther,Male,Population Age 80-84,28,Projection,2024,37137
Hertford,2025,NHWhite,Female,Population Age 75-79,176,Projection,2024,37091
Perquimans,2025,NHOther,Female,Population Age 70-74,149,Projection,2024,37143
Wayne,2025,NHOther,Male,Population Age 70-74,1138,Projection,2024,37191
Guilford,2025,NHOther,Female,Population Age 65-69,6051,Projection,2024,37081
Randolph,2025,NHWhite,Female,Population Age 80-84,1954,Projection,2024,37151
Stokes,2025,Hispanic,Male,Population Age 65-69,20,Projection,2024,37169
Union,2025,Hispanic,Female,Population Age 80-84,103,Projection,2024,37179
Avery,2025,Hispanic,Male,Population Age 70-74,4,Projection,2024,37011
Avery,2025,NHOther,Female,Population Age 70-74,12,Projection,2024,37011
Wake,2025,NHWhite,Male,Population Age 70-74,14360,Projection,2024,37183
Wake,2025,NHOther,Male,Population Age 70-74,4742,Projection,2024,37183
Wayne,2025,Hispanic,Male,Population Age 65-69,174,Projection,2024,37191
Vance,2025,NHWhite,Male,Population Age 65-69,513,Projection,2024,37181
Hertford,2025,Hispanic,Male,Population Age 70-74,12,Projection,2024,37091
Yadkin,2025,NHOther,Female,Population Age 70-74,101,Projection,2024,37197
Robeson,2025,NHWhite,Male,Population Age 80-84,359,Projection,2024,37155
Robeson,2025,Hispanic,Male,Population Age 70-74,57,Projection,2024,37155
Vance,2025,NHOther,Male,Population Age 70-74,515,Projection,2024,37181
Hyde,2025,Hispanic,Male,Population Age 70-74,0,Projection,2024,37095
Hyde,2025,NHOther,Male,Population Age 80-84,11,Projection,2024,37095
Lee,2025,Hispanic,Male,Population Age 80-84,19,Projection,2024,37105
Davidson,2025,Hispanic,Male,Population Age 80-84,21,Projection,2024,37057
Harnett,2025,NHWhite,Female,Population Age 80-84,991,Projection,2024,37085
Duplin,2025,NHWhite,Male,Population Age 70-74,685,Projection,2024,37061
Tyrrell,2025,NHWhite,Male,Population Age 80-84,22,Projection,2024,37177
Durham,2025,NHOther,Female,Population Age 75-79,2469,Projection,2024,37063
Durham,2025,NHOther,Female,Population Age 80-84,1451,Projection,2024,37063
Scotland,2025,NHWhite,Female,Population Age 70-74,443,Projection,2024,37165
Scotland,2025,NHWhite,Female,Population Age 75-79,360,Projection,2024,37165
Scotland,2025,Hispanic,Female,Population Age 75-79,6,Projection,2024,37165
Wilson,2025,Hispanic,Female,Population Age 70-74,56,Projection,2024,37195
Davie,2025,NHWhite,Female,Population Age 75-79,1034,Projection,2024,37059
Avery,2025,Hispanic,Male,Population Age 80-84,3,Projection,2024,37011
Vance,2025,NHWhite,Female,Population Age 70-74,566,Projection,2024,37181
Vance,2025,NHOther,Female,Population Age 75-79,444,Projection,2024,37181
Harnett,2025,Hispanic,Male,Population Age 75-79,84,Projection,2024,37085
Caldwell,2025,Hispanic,Male,Population Age 75-79,12,Projection,2024,37027
Edgecombe,2025,Hispanic,Male,Population Age 70-74,14,Projection,2024,37065
Edgecombe,2025,NHOther,Female,Population Age 80-84,439,Projection,2024,37065
Watauga,2025,NHOther,Male,Population Age 70-74,117,Projection,2024,37189
Forsyth,2025,NHOther,Female,Population Age 75-79,2241,Projection,2024,37067
Johnston,2025,NHWhite,Male,Population Age 80-84,1361,Projection,2024,37101
Caswell,2025,NHWhite,Male,Population Age 65-69,559,Projection,2024,37033
Sampson,2025,NHOther,Male,Population Age 75-79,298,Projection,2024,37163
Duplin,2025,NHOther,Male,Population Age 75-79,205,Projection,2024,37061
Ashe,2025,NHWhite,Female,Population Age 70-74,1164,Projection,2024,37009
Watauga,2025,Hispanic,Female,Population Age 65-69,59,Projection,2024,37189
Clay,2025,NHWhite,Male,Population Age 65-69,488,Projection,2024,37043
Wilson,2025,NHOther,Female,Population Age 70-74,1007,Projection,2024,37195
Scotland,2025,Hispanic,Female,Population Age 80-84,6,Projection,2024,37165
Surry,2025,NHWhite,Female,Population Age 75-79,1657,Projection,2024,37171
Iredell,2025,Hispanic,Male,Population Age 75-79,99,Projection,2024,37097
Pasquotank,2025,Hispanic,Female,Population Age 80-84,4,Projection,2024,37139
Yadkin,2025,NHOther,Male,Population Age 80-84,14,Projection,2024,37197
Burke,2025,NHOther,Female,Population Age 70-74,339,Projection,2024,37023
Burke,2025,NHOther,Female,Population Age 75-79,192,Projection,2024,37023
Buncombe,2025,NHOther,Female,Population Age 65-69,1018,Projection,2024,37021
Craven,2025,Hispanic,Male,Population Age 65-69,77,Projection,2024,37049
Person,2025,Hispanic,Female,Population Age 75-79,7,Projection,2024,37145
Alamance,2025,NHWhite,Male,Population Age 75-79,2085,Projection,2024,37001
Nash,2025,NHWhite,Female,Population Age 70-74,1682,Projection,2024,37127
Alamance,2025,NHOther,Male,Population Age 75-79,539,Projection,2024,37001
New Hanover,2025,NHOther,Male,Population Age 75-79,616,Projection,2024,37129
Haywood,2025,Hispanic,Male,Population Age 80-84,6,Projection,2024,37087
Haywood,2025,NHOther,Male,Population Age 65-69,106,Projection,2024,37087
Wilkes,2025,NHOther,Male,Population Age 75-79,95,Projection,2024,37193
Granville,2025,NHOther,Male,Population Age 80-84,242,Projection,2024,37077
Chatham,2025,NHWhite,Male,Population Age 75-79,1809,Projection,2024,37037
Chatham,2025,Hispanic,Female,Population Age 75-79,45,Projection,2024,37037
Polk,2025,Hispanic,Female,Population Age 65-69,15,Projection,2024,37149
Hoke,2025,Hispanic,Female,Population Age 75-79,24,Projection,2024,37093
Caldwell,2025,NHOther,Female,Population Age 65-69,274,Projection,2024,37027
Anson,2025,NHOther,Female,Population Age 80-84,127,Projection,2024,37007
Washington,2025,Hispanic,Male,Population Age 75-79,1,Projection,2024,37187
Scotland,2025,Hispanic,Male,Population Age 70-74,10,Projection,2024,37165
Scotland,2025,NHOther,Male,Population Age 80-84,112,Projection,2024,37165
Ashe,2025,NHOther,Female,Population Age 75-79,16,Projection,2024,37009
Watauga,2025,NHWhite,Male,Population Age 75-79,918,Projection,2024,37189
Moore,2025,NHWhite,Female,Population Age 75-79,2698,Projection,2024,37125
Durham,2025,NHOther,Male,Population Age 65-69,3122,Projection,2024,37063
Edgecombe,2025,Hispanic,Female,Population Age 70-74,11,Projection,2024,37065
Haywood,2025,Hispanic,Female,Population Age 65-69,31,Projection,2024,37087
Alexander,2025,Hispanic,Male,Population Age 80-84,4,Projection,2024,37003
Alexander,2025,NHOther,Female,Population Age 80-84,45,Projection,2024,37003
Henderson,2025,NHOther,Male,Population Age 70-74,219,Projection,2024,37089
Chatham,2025,NHOther,Male,Population Age 80-84,179,Projection,2024,37037
Hertford,2025,Hispanic,Female,Population Age 65-69,16,Projection,2024,37091
Mecklenburg,2025,NHWhite,Female,Population Age 70-74,11883,Projection,2024,37119
Lincoln,2025,NHOther,Female,Population Age 80-84,85,Projection,2024,37109
Montgomery,2025,Hispanic,Female,Population Age 75-79,10,Projection,2024,37123
Harnett,2025,NHOther,Female,Population Age 70-74,851,Projection,2024,37085
Chowan,2025,Hispanic,Female,Population Age 70-74,4,Projection,2024,37041
Cabarrus,2025,NHOther,Female,Population Age 65-69,1446,Projection,2024,37025
Currituck,2025,NHWhite,Male,Population Age 65-69,1055,Projection,2024,37053
Perquimans,2025,NHWhite,Female,Population Age 70-74,390,Projection,2024,37143
Perquimans,2025,Hispanic,Male,Population Age 70-74,1,Projection,2024,37143
Randolph,2025,NHOther,Female,Population Age 65-69,493,Projection,2024,37151
Jones,2025,NHOther,Male,Population Age 65-69,98,Projection,2024,37103
Durham,2025,NHWhite,Female,Population Age 75-79,3521,Projection,2024,37063
Edgecombe,2025,NHWhite,Female,Population Age 70-74,665,Projection,2024,37065
Edgecombe,2025,Hispanic,Male,Population Age 65-69,27,Projection,2024,37065
Columbus,2025,NHWhite,Female,Population Age 65-69,1299,Projection,2024,37047
Columbus,2025,Hispanic,Male,Population Age 75-79,7,Projection,2024,37047
Jones,2025,Hispanic,Female,Population Age 65-69,5,Projection,2024,37103
Davie,2025,NHWhite,Female,Population Age 80-84,664,Projection,2024,37059
Davie,2025,NHWhite,Male,Population Age 65-69,1264,Projection,2024,37059
Greene,2025,NHOther,Male,Population Age 70-74,184,Projection,2024,37079
Johnston,2025,Hispanic,Male,Population Age 80-84,60,Projection,2024,37101
Onslow,2025,Hispanic,Female,Population Age 70-74,190,Projection,2024,37133
Nash,2025,Hispanic,Female,Population Age 75-79,38,Projection,2024,37127
Graham,2025,NHWhite,Female,Population Age 70-74,280,Projection,2024,37075
Hertford,2025,Hispanic,Male,Population Age 80-84,4,Projection,2024,37091
Stokes,2025,Hispanic,Female,Population Age 75-79,9,Projection,2024,37169
Surry,2025,NHWhite,Male,Population Age 70-74,1707,Projection,2024,37171
Harnett,2025,NHWhite,Male,Population Age 75-79,1312,Projection,2024,37085
Alamance,2025,Hispanic,Male,Population Age 65-69,411,Projection,2024,37001
Alexander,2025,NHOther,Female,Population Age 75-79,89,Projection,2024,37003
Jones,2025,NHOther,Male,Population Age 70-74,110,Projection,2024,37103
Iredell,2025,Hispanic,Male,Population Age 80-84,54,Projection,2024,37097
Clay,2025,NHWhite,Male,Population Age 75-79,401,Projection,2024,37043
Haywood,2025,NHWhite,Male,Population Age 80-84,945,Projection,2024,37087
Cleveland,2025,Hispanic,Female,Population Age 80-84,20,Projection,2024,37045
Bladen,2025,NHOther,Female,Population Age 70-74,476,Projection,2024,37017
Hoke,2025,Hispanic,Female,Population Age 65-69,136,Projection,2024,37093
Hertford,2025,NHOther,Male,Population Age 70-74,284,Projection,2024,37091
Hoke,2025,NHOther,Female,Population Age 80-84,191,Projection,2024,37093
Currituck,2025,NHWhite,Female,Population Age 65-69,996,Projection,2024,37053
Hyde,2025,NHOther,Female,Population Age 70-74,70,Projection,2024,37095
Lee,2025,NHWhite,Male,Population Age 70-74,1182,Projection,2024,37105
Lee,2025,Hispanic,Male,Population Age 65-69,187,Projection,2024,37105
Madison,2025,NHOther,Male,Population Age 70-74,32,Projection,2024,37115
Alexander,2025,Hispanic,Female,Population Age 65-69,27,Projection,2024,37003
Columbus,2025,NHOther,Female,Population Age 65-69,679,Projection,2024,37047
Ashe,2025,Hispanic,Male,Population Age 75-79,8,Projection,2024,37009
Nash,2025,NHWhite,Male,Population Age 75-79,1306,Projection,2024,37127
Martin,2025,Hispanic,Female,Population Age 70-74,8,Projection,2024,37117
Transylvania,2025,NHWhite,Female,Population Age 80-84,934,Projection,2024,37175
Transylvania,2025,NHWhite,Male,Population Age 70-74,1177,Projection,2024,37175
Craven,2025,Hispanic,Female,Population Age 70-74,61,Projection,2024,37049
Greene,2025,Hispanic,Female,Population Age 65-69,21,Projection,2024,37079
Dare,2025,Hispanic,Male,Population Age 65-69,23,Projection,2024,37055
Avery,2025,Hispanic,Female,Population Age 75-79,6,Projection,2024,37011
Transylvania,2025,NHWhite,Male,Population Age 80-84,629,Projection,2024,37175
Macon,2025,NHWhite,Male,Population Age 70-74,1369,Projection,2024,37113
Catawba,2025,NHOther,Female,Population Age 75-79,440,Projection,2024,37035
New Hanover,2025,NHWhite,Female,Population Age 75-79,5049,Projection,2024,37129
Rutherford,2025,NHWhite,Male,Population Age 80-84,687,Projection,2024,37161
Columbus,2025,Hispanic,Male,Population Age 70-74,14,Projection,2024,37047
Catawba,2025,NHWhite,Male,Population Age 65-69,4233,Projection,2024,37035
Lenoir,2025,NHOther,Male,Population Age 70-74,631,Projection,2024,37107
Warren,2025,Hispanic,Female,Population Age 70-74,8,Projection,2024,37185
Greene,2025,NHWhite,Male,Population Age 75-79,231,Projection,2024,37079
Orange,2025,NHWhite,Male,Population Age 80-84,1184,Projection,2024,37135
Orange,2025,NHOther,Male,Population Age 75-79,375,Projection,2024,37135
Avery,2025,NHWhite,Female,Population Age 80-84,302,Projection,2024,37011
Craven,2025,NHWhite,Female,Population Age 65-69,2459,Projection,2024,37049
Wayne,2025,NHOther,Female,Population Age 75-79,840,Projection,2024,37191
Beaufort,2025,NHWhite,Male,Population Age 65-69,1128,Projection,2024,37013
Wilkes,2025,NHWhite,Female,Population Age 70-74,2020,Projection,2024,37193
Yancey,2025,NHWhite,Male,Population Age 65-69,599,Projection,2024,37199
Yancey,2025,Hispanic,Male,Population Age 75-79,3,Projection,2024,37199
Cabarrus,2025,NHOther,Female,Population Age 75-79,728,Projection,2024,37025
Rowan,2025,NHWhite,Female,Population Age 65-69,3866,Projection,2024,37159
Rowan,2025,NHWhite,Male,Population Age 80-84,1267,Projection,2024,37159
Rowan,2025,Hispanic,Male,Population Age 65-69,252,Projection,2024,37159
Lee,2025,Hispanic,Female,Population Age 65-69,230,Projection,2024,37105
Lee,2025,NHOther,Female,Population Age 65-69,525,Projection,2024,37105
Buncombe,2025,NHOther,Female,Population Age 80-84,312,Projection,2024,37021
Alamance,2025,Hispanic,Female,Population Age 75-79,97,Projection,2024,37001
Lenoir,2025,Hispanic,Female,Population Age 65-69,33,Projection,2024,37107
Franklin,2025,NHOther,Male,Population Age 75-79,343,Projection,2024,37069
Sampson,2025,NHOther,Female,Population Age 80-84,238,Projection,2024,37163
Granville,2025,Hispanic,Male,Population Age 75-79,23,Projection,2024,37077
Mecklenburg,2025,NHWhite,Male,Population Age 75-79,8540,Projection,2024,37119
Mitchell,2025,NHWhite,Male,Population Age 65-69,462,Projection,2024,37121
Guilford,2025,NHWhite,Female,Population Age 80-84,4427,Projection,2024,37081
Bertie,2025,NHWhite,Male,Population Age 75-79,182,Projection,2024,37015
Madison,2025,NHWhite,Male,Population Age 75-79,533,Projection,2024,37115
Ashe,2025,Hispanic,Female,Population Age 70-74,16,Projection,2024,37009
Ashe,2025,Hispanic,Female,Population Age 75-79,11,Projection,2024,37009
Pitt,2025,NHOther,Male,Population Age 70-74,1304,Projection,2024,37147
Cumberland,2025,NHOther,Male,Population Age 75-79,1670,Projection,2024,37051
Avery,2025,NHWhite,Female,Population Age 70-74,535,Projection,2024,37011
Avery,2025,Hispanic,Male,Population Age 75-79,2,Projection,2024,37011
Forsyth,2025,NHWhite,Male,Population Age 70-74,5654,Projection,2024,37067
Polk,2025,NHWhite,Female,Population Age 70-74,879,Projection,2024,37149
Brunswick,2025,NHWhite,Male,Population Age 65-69,10342,Projection,2024,37019
Jones,2025,NHOther,Male,Population Age 80-84,33,Projection,2024,37103
Ashe,2025,NHWhite,Female,Population Age 65-69,1174,Projection,2024,37009
Macon,2025,Hispanic,Female,Population Age 75-79,15,Projection,2024,37113
Alleghany,2025,NHWhite,Female,Population Age 65-69,461,Projection,2024,37005
Pasquotank,2025,Hispanic,Male,Population Age 70-74,13,Projection,2024,37139
Mecklenburg,2025,NHWhite,Female,Population Age 65-69,14671,Projection,2024,37119
Onslow,2025,NHWhite,Female,Population Age 70-74,2134,Projection,2024,37133
Orange,2025,NHOther,Male,Population Age 80-84,188,Projection,2024,37135
Scotland,2025,NHOther,Male,Population Age 70-74,379,Projection,2024,37165
Mitchell,2025,Hispanic,Female,Population Age 80-84,1,Projection,2024,37121
Stanly,2025,NHWhite,Female,Population Age 65-69,1709,Projection,2024,37167
Stanly,2025,NHWhite,Male,Population Age 65-69,1630,Projection,2024,37167
Stanly,2025,Hispanic,Female,Population Age 80-84,4,Projection,2024,37167
Clay,2025,Hispanic,Male,Population Age 80-84,2,Projection,2024,37043
Davidson,2025,Hispanic,Female,Population Age 70-74,112,Projection,2024,37057
Carteret,2025,NHWhite,Female,Population Age 75-79,2065,Projection,2024,37031
Perquimans,2025,NHWhite,Female,Population Age 80-84,242,Projection,2024,37143
Perquimans,2025,NHOther,Female,Population Age 80-84,87,Projection,2024,37143
Forsyth,2025,NHWhite,Female,Population Age 75-79,5902,Projection,2024,37067
Bertie,2025,Hispanic,Female,Population Age 70-74,1,Projection,2024,37015
Bertie,2025,Hispanic,Male,Population Age 80-84,0,Projection,2024,37015
Bladen,2025,NHWhite,Female,Population Age 70-74,695,Projection,2024,37017
Bladen,2025,Hispanic,Female,Population Age 70-74,14,Projection,2024,37017
Robeson,2025,Hispanic,Female,Population Age 70-74,43,Projection,2024,37155
Alamance,2025,Hispanic,Male,Population Age 80-84,59,Projection,2024,37001
Cumberland,2025,NHOther,Male,Population Age 70-74,2583,Projection,2024,37051
Lincoln,2025,NHOther,Male,Population Age 80-84,68,Projection,2024,37109
Davidson,2025,Hispanic,Female,Population Age 75-79,50,Projection,2024,37057
Davie,2025,NHWhite,Male,Population Age 70-74,1122,Projection,2024,37059
Rockingham,2025,Hispanic,Male,Population Age 70-74,39,Projection,2024,37157
Montgomery,2025,Hispanic,Male,Population Age 70-74,16,Projection,2024,37123
Harnett,2025,NHOther,Female,Population Age 80-84,274,Projection,2024,37085
Jones,2025,Hispanic,Male,Population Age 80-84,1,Projection,2024,37103
Richmond,2025,NHWhite,Female,Population Age 75-79,658,Projection,2024,37153
Orange,2025,NHOther,Male,Population Age 70-74,611,Projection,2024,37135
Chowan,2025,Hispanic,Female,Population Age 75-79,2,Projection,2024,37041
Chowan,2025,NHOther,Male,Population Age 70-74,144,Projection,2024,37041
Pamlico,2025,NHWhite,Male,Population Age 65-69,505,Projection,2024,37137
Macon,2025,NHOther,Female,Population Age 65-69,58,Projection,2024,37113
Gates,2025,NHOther,Female,Population Age 65-69,146,Projection,2024,37073
Lenoir,2025,NHWhite,Female,Population Age 75-79,855,Projection,2024,37107
Jackson,2025,NHWhite,Female,Population Age 70-74,1233,Projection,2024,37099
Durham,2025,Hispanic,Male,Population Age 75-79,219,Projection,2024,37063
Harnett,2025,Hispanic,Female,Population Age 80-84,30,Projection,2024,37085
Haywood,2025,NHWhite,Male,Population Age 70-74,1977,Projection,2024,37087
Johnston,2025,NHOther,Female,Population Age 75-79,700,Projection,2024,37101
Madison,2025,Hispanic,Female,Population Age 70-74,9,Projection,2024,37115
Madison,2025,Hispanic,Male,Population Age 75-79,5,Projection,2024,37115
