County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
New Hanover,2023,NHWhite,Male,Population Age 65-69,5493,Estimate,2023,37129
New Hanover,2023,NHOther,Female,Population Age 75-79,802,Estimate,2023,37129
New Hanover,2023,NHOther,Male,Population Age 80-84,320,Estimate,2023,37129
Scotland,2023,Hispanic,Female,Population Age 75-79,8,Estimate,2023,37165
Sampson,2023,NHWhite,Male,Population Age 80-84,366,Estimate,2023,37163
Surry,2023,NHWhite,Male,Population Age 70-74,1716,Estimate,2023,37171
Lincoln,2023,NHWhite,Male,Population Age 70-74,2140,Estimate,2023,37109
Greene,2023,Hispanic,Male,Population Age 80-84,8,Estimate,2023,37079
Cabarrus,2023,NHOther,Female,Population Age 65-69,1339,Estimate,2023,37025
Stokes,2023,Hispanic,Male,Population Age 70-74,9,Estimate,2023,37169
Stokes,2023,NHOther,Male,Population Age 80-84,44,Estimate,2023,37169
Gates,2023,NHWhite,Male,Population Age 70-74,168,Estimate,2023,37073
Gates,2023,NHOther,Male,Population Age 65-69,135,Estimate,2023,37073
Lee,2023,Hispanic,Male,Population Age 80-84,17,Estimate,2023,37105
Surry,2023,Hispanic,Male,Population Age 80-84,12,Estimate,2023,37171
Onslow,2023,Hispanic,Male,Population Age 70-74,104,Estimate,2023,37133
Polk,2023,Hispanic,Female,Population Age 65-69,11,Estimate,2023,37149
Caswell,2023,NHOther,Female,Population Age 70-74,366,Estimate,2023,37033
Rutherford,2023,NHWhite,Female,Population Age 80-84,956,Estimate,2023,37161
Surry,2023,NHOther,Female,Population Age 70-74,146,Estimate,2023,37171
Polk,2023,Hispanic,Female,Population Age 75-79,8,Estimate,2023,37149
Cumberland,2023,NHWhite,Female,Population Age 70-74,2927,Estimate,2023,37051
Rutherford,2023,Hispanic,Male,Population Age 65-69,50,Estimate,2023,37161
Chowan,2023,NHWhite,Male,Population Age 65-69,360,Estimate,2023,37041
Chowan,2023,NHOther,Male,Population Age 80-84,53,Estimate,2023,37041
Caswell,2023,NHWhite,Male,Population Age 80-84,190,Estimate,2023,37033
Caswell,2023,Hispanic,Female,Population Age 70-74,0,Estimate,2023,37033
Catawba,2023,NHOther,Male,Population Age 75-79,237,Estimate,2023,37035
Surry,2023,NHOther,Male,Population Age 75-79,79,Estimate,2023,37171
Orange,2023,NHWhite,Male,Population Age 80-84,998,Estimate,2023,37135
Jones,2023,Hispanic,Female,Population Age 80-84,0,Estimate,2023,37103
Currituck,2023,NHOther,Female,Population Age 80-84,45,Estimate,2023,37053
Halifax,2023,NHOther,Male,Population Age 80-84,230,Estimate,2023,37083
Washington,2023,NHWhite,Male,Population Age 75-79,156,Estimate,2023,37187
Alexander,2023,NHOther,Male,Population Age 65-69,55,Estimate,2023,37003
Edgecombe,2023,NHOther,Female,Population Age 65-69,1253,Estimate,2023,37065
Yancey,2023,NHWhite,Male,Population Age 80-84,277,Estimate,2023,37199
Yancey,2023,NHOther,Male,Population Age 75-79,0,Estimate,2023,37199
Richmond,2023,NHOther,Female,Population Age 80-84,149,Estimate,2023,37153
Watauga,2023,Hispanic,Male,Population Age 80-84,6,Estimate,2023,37189
Wilson,2023,NHOther,Female,Population Age 75-79,654,Estimate,2023,37195
Watauga,2023,NHWhite,Male,Population Age 80-84,491,Estimate,2023,37189
Pasquotank,2023,NHWhite,Female,Population Age 65-69,840,Estimate,2023,37139
Davidson,2023,Hispanic,Female,Population Age 75-79,42,Estimate,2023,37057
Hertford,2023,Hispanic,Female,Population Age 65-69,14,Estimate,2023,37091
Montgomery,2023,Hispanic,Male,Population Age 70-74,12,Estimate,2023,37123
Swain,2023,NHWhite,Male,Population Age 80-84,130,Estimate,2023,37173
Hoke,2023,Hispanic,Female,Population Age 65-69,114,Estimate,2023,37093
Pender,2023,NHOther,Female,Population Age 70-74,385,Estimate,2023,37141
Montgomery,2023,NHWhite,Male,Population Age 75-79,463,Estimate,2023,37123
Haywood,2023,NHWhite,Male,Population Age 75-79,1498,Estimate,2023,37087
Rutherford,2023,Hispanic,Female,Population Age 75-79,20,Estimate,2023,37161
Onslow,2023,NHWhite,Male,Population Age 65-69,2486,Estimate,2023,37133
Onslow,2023,Hispanic,Male,Population Age 75-79,53,Estimate,2023,37133
Cumberland,2023,Hispanic,Male,Population Age 65-69,406,Estimate,2023,37051
Currituck,2023,NHOther,Male,Population Age 80-84,16,Estimate,2023,37053
Guilford,2023,NHOther,Male,Population Age 75-79,2094,Estimate,2023,37081
Franklin,2023,NHOther,Male,Population Age 75-79,292,Estimate,2023,37069
Gaston,2023,NHWhite,Female,Population Age 65-69,5448,Estimate,2023,37071
Gaston,2023,Hispanic,Male,Population Age 70-74,183,Estimate,2023,37071
Scotland,2023,Hispanic,Female,Population Age 70-74,4,Estimate,2023,37165
Hyde,2023,NHOther,Female,Population Age 75-79,37,Estimate,2023,37095
Hyde,2023,NHOther,Male,Population Age 80-84,10,Estimate,2023,37095
Onslow,2023,NHWhite,Male,Population Age 80-84,804,Estimate,2023,37133
Stokes,2023,Hispanic,Female,Population Age 75-79,5,Estimate,2023,37169
Camden,2023,NHWhite,Female,Population Age 75-79,160,Estimate,2023,37029
Wake,2023,NHOther,Male,Population Age 70-74,4254,Estimate,2023,37183
Robeson,2023,NHWhite,Female,Population Age 80-84,489,Estimate,2023,37155
Forsyth,2023,NHWhite,Female,Population Age 65-69,8261,Estimate,2023,37067
Tyrrell,2023,Hispanic,Female,Population Age 80-84,0,Estimate,2023,37177
Dare,2023,NHWhite,Male,Population Age 75-79,847,Estimate,2023,37055
Beaufort,2023,NHOther,Female,Population Age 70-74,417,Estimate,2023,37013
Gaston,2023,NHOther,Female,Population Age 70-74,1124,Estimate,2023,37071
Mecklenburg,2023,NHWhite,Female,Population Age 80-84,5628,Estimate,2023,37119
Avery,2023,NHWhite,Male,Population Age 80-84,241,Estimate,2023,37011
Edgecombe,2023,NHOther,Male,Population Age 80-84,196,Estimate,2023,37065
Gaston,2023,NHWhite,Female,Population Age 75-79,3564,Estimate,2023,37071
Gaston,2023,Hispanic,Male,Population Age 65-69,223,Estimate,2023,37071
Richmond,2023,NHWhite,Female,Population Age 65-69,813,Estimate,2023,37153
Caldwell,2023,NHWhite,Male,Population Age 65-69,2319,Estimate,2023,37027
Johnston,2023,NHWhite,Female,Population Age 70-74,3947,Estimate,2023,37101
Johnston,2023,NHWhite,Male,Population Age 75-79,2337,Estimate,2023,37101
Transylvania,2023,Hispanic,Male,Population Age 65-69,45,Estimate,2023,37175
Transylvania,2023,NHOther,Female,Population Age 80-84,47,Estimate,2023,37175
Wilkes,2023,NHOther,Female,Population Age 75-79,97,Estimate,2023,37193
Craven,2023,Hispanic,Male,Population Age 80-84,7,Estimate,2023,37049
Bertie,2023,NHWhite,Male,Population Age 65-69,220,Estimate,2023,37015
Chowan,2023,NHOther,Female,Population Age 75-79,118,Estimate,2023,37041
Henderson,2023,NHWhite,Female,Population Age 65-69,4469,Estimate,2023,37089
Henderson,2023,Hispanic,Male,Population Age 65-69,268,Estimate,2023,37089
Warren,2023,NHOther,Male,Population Age 70-74,329,Estimate,2023,37185
Graham,2023,NHOther,Female,Population Age 70-74,13,Estimate,2023,37075
Bladen,2023,NHWhite,Male,Population Age 65-69,495,Estimate,2023,37017
Bladen,2023,NHOther,Female,Population Age 80-84,203,Estimate,2023,37017
Bladen,2023,NHOther,Male,Population Age 75-79,199,Estimate,2023,37017
Lenoir,2023,NHOther,Female,Population Age 70-74,868,Estimate,2023,37107
Beaufort,2023,NHWhite,Male,Population Age 75-79,905,Estimate,2023,37013
Sampson,2023,Hispanic,Female,Population Age 80-84,15,Estimate,2023,37163
Pitt,2023,Hispanic,Female,Population Age 80-84,24,Estimate,2023,37147
Yancey,2023,NHWhite,Female,Population Age 80-84,341,Estimate,2023,37199
Brunswick,2023,NHWhite,Female,Population Age 75-79,5244,Estimate,2023,37019
Brunswick,2023,Hispanic,Female,Population Age 65-69,227,Estimate,2023,37019
Jones,2023,NHOther,Male,Population Age 65-69,123,Estimate,2023,37103
Person,2023,Hispanic,Female,Population Age 75-79,4,Estimate,2023,37145
Wilkes,2023,Hispanic,Male,Population Age 80-84,13,Estimate,2023,37193
Cleveland,2023,Hispanic,Female,Population Age 70-74,34,Estimate,2023,37045
Scotland,2023,Hispanic,Male,Population Age 75-79,4,Estimate,2023,37165
Stanly,2023,NHWhite,Male,Population Age 70-74,1352,Estimate,2023,37167
Stanly,2023,Hispanic,Male,Population Age 70-74,28,Estimate,2023,37167
Iredell,2023,NHWhite,Female,Population Age 75-79,3265,Estimate,2023,37097
Granville,2023,NHWhite,Male,Population Age 65-69,1367,Estimate,2023,37077
Clay,2023,NHWhite,Male,Population Age 65-69,468,Estimate,2023,37043
Clay,2023,Hispanic,Male,Population Age 80-84,2,Estimate,2023,37043
Edgecombe,2023,NHWhite,Male,Population Age 75-79,425,Estimate,2023,37065
Edgecombe,2023,Hispanic,Male,Population Age 75-79,12,Estimate,2023,37065
Edgecombe,2023,Hispanic,Male,Population Age 80-84,7,Estimate,2023,37065
Lincoln,2023,NHOther,Female,Population Age 70-74,255,Estimate,2023,37109
Caswell,2023,NHWhite,Female,Population Age 65-69,570,Estimate,2023,37033
Buncombe,2023,Hispanic,Female,Population Age 70-74,214,Estimate,2023,37021
Lee,2023,Hispanic,Male,Population Age 70-74,64,Estimate,2023,37105
Lee,2023,NHOther,Male,Population Age 65-69,382,Estimate,2023,37105
Forsyth,2023,NHOther,Female,Population Age 70-74,2896,Estimate,2023,37067
Forsyth,2023,NHWhite,Female,Population Age 70-74,7040,Estimate,2023,37067
Rockingham,2023,Hispanic,Male,Population Age 65-69,81,Estimate,2023,37157
Beaufort,2023,Hispanic,Female,Population Age 80-84,3,Estimate,2023,37013
Transylvania,2023,NHWhite,Female,Population Age 70-74,1387,Estimate,2023,37175
Currituck,2023,NHWhite,Male,Population Age 80-84,258,Estimate,2023,37053
Brunswick,2023,NHWhite,Female,Population Age 70-74,8832,Estimate,2023,37019
Rockingham,2023,NHOther,Female,Population Age 75-79,468,Estimate,2023,37157
Person,2023,NHWhite,Male,Population Age 70-74,681,Estimate,2023,37145
Person,2023,NHWhite,Male,Population Age 80-84,287,Estimate,2023,37145
Person,2023,NHOther,Female,Population Age 75-79,275,Estimate,2023,37145
Franklin,2023,NHWhite,Male,Population Age 65-69,1702,Estimate,2023,37069
Iredell,2023,NHWhite,Male,Population Age 75-79,2651,Estimate,2023,37097
Haywood,2023,NHOther,Male,Population Age 70-74,118,Estimate,2023,37087
Onslow,2023,NHOther,Female,Population Age 65-69,1145,Estimate,2023,37133
Jackson,2023,NHWhite,Female,Population Age 70-74,1181,Estimate,2023,37099
Johnston,2023,NHOther,Male,Population Age 80-84,229,Estimate,2023,37101
Alamance,2023,Hispanic,Male,Population Age 70-74,147,Estimate,2023,37001
Perquimans,2023,Hispanic,Male,Population Age 80-84,0,Estimate,2023,37143
Alamance,2023,Hispanic,Male,Population Age 75-79,115,Estimate,2023,37001
Lenoir,2023,Hispanic,Male,Population Age 70-74,30,Estimate,2023,37107
Wilkes,2023,Hispanic,Female,Population Age 75-79,20,Estimate,2023,37193
Gates,2023,NHWhite,Male,Population Age 75-79,140,Estimate,2023,37073
Richmond,2023,NHOther,Male,Population Age 75-79,197,Estimate,2023,37153
Beaufort,2023,NHOther,Male,Population Age 65-69,407,Estimate,2023,37013
Halifax,2023,Hispanic,Female,Population Age 75-79,9,Estimate,2023,37083
Yadkin,2023,NHWhite,Female,Population Age 65-69,1129,Estimate,2023,37197
Hyde,2023,Hispanic,Male,Population Age 70-74,0,Estimate,2023,37095
Harnett,2023,Hispanic,Male,Population Age 75-79,72,Estimate,2023,37085
Yancey,2023,NHOther,Female,Population Age 80-84,10,Estimate,2023,37199
Wilson,2023,NHOther,Female,Population Age 70-74,946,Estimate,2023,37195
Wake,2023,NHWhite,Female,Population Age 80-84,7311,Estimate,2023,37183
Wake,2023,Hispanic,Male,Population Age 70-74,743,Estimate,2023,37183
Yancey,2023,Hispanic,Female,Population Age 75-79,3,Estimate,2023,37199
Halifax,2023,NHWhite,Female,Population Age 80-84,353,Estimate,2023,37083
Halifax,2023,NHOther,Male,Population Age 75-79,426,Estimate,2023,37083
Catawba,2023,NHWhite,Male,Population Age 65-69,4103,Estimate,2023,37035
McDowell,2023,NHOther,Female,Population Age 80-84,39,Estimate,2023,37111
Chatham,2023,Hispanic,Male,Population Age 65-69,123,Estimate,2023,37037
Scotland,2023,NHWhite,Male,Population Age 65-69,439,Estimate,2023,37165
Guilford,2023,NHOther,Male,Population Age 80-84,1111,Estimate,2023,37081
Warren,2023,Hispanic,Female,Population Age 70-74,6,Estimate,2023,37185
Stanly,2023,Hispanic,Female,Population Age 80-84,1,Estimate,2023,37167
Union,2023,Hispanic,Female,Population Age 65-69,360,Estimate,2023,37179
Vance,2023,NHOther,Male,Population Age 65-69,648,Estimate,2023,37181
Lincoln,2023,NHWhite,Male,Population Age 80-84,866,Estimate,2023,37109
Caswell,2023,NHOther,Male,Population Age 75-79,162,Estimate,2023,37033
Washington,2023,NHWhite,Female,Population Age 75-79,174,Estimate,2023,37187
Edgecombe,2023,NHWhite,Male,Population Age 70-74,515,Estimate,2023,37065
Granville,2023,NHOther,Male,Population Age 80-84,209,Estimate,2023,37077
Swain,2023,NHWhite,Male,Population Age 75-79,236,Estimate,2023,37173
Sampson,2023,NHWhite,Male,Population Age 70-74,923,Estimate,2023,37163
Transylvania,2023,Hispanic,Female,Population Age 70-74,16,Estimate,2023,37175
Clay,2023,Hispanic,Female,Population Age 70-74,5,Estimate,2023,37043
Union,2023,NHWhite,Female,Population Age 70-74,3932,Estimate,2023,37179
Dare,2023,Hispanic,Male,Population Age 75-79,9,Estimate,2023,37055
Union,2023,NHWhite,Female,Population Age 80-84,1849,Estimate,2023,37179
Surry,2023,NHOther,Female,Population Age 75-79,108,Estimate,2023,37171
Durham,2023,NHOther,Male,Population Age 70-74,2254,Estimate,2023,37063
Iredell,2023,NHOther,Female,Population Age 65-69,915,Estimate,2023,37097
Wake,2023,Hispanic,Female,Population Age 65-69,1514,Estimate,2023,37183
Yadkin,2023,Hispanic,Female,Population Age 65-69,43,Estimate,2023,37197
Buncombe,2023,NHOther,Male,Population Age 70-74,643,Estimate,2023,37021
Transylvania,2023,Hispanic,Female,Population Age 75-79,13,Estimate,2023,37175
Warren,2023,NHOther,Female,Population Age 75-79,304,Estimate,2023,37185
Perquimans,2023,NHOther,Male,Population Age 80-84,25,Estimate,2023,37143
Washington,2023,Hispanic,Female,Population Age 80-84,1,Estimate,2023,37187
Wayne,2023,NHOther,Female,Population Age 80-84,483,Estimate,2023,37191
Alexander,2023,NHOther,Female,Population Age 70-74,111,Estimate,2023,37003
Haywood,2023,NHOther,Male,Population Age 80-84,15,Estimate,2023,37087
Wilkes,2023,Hispanic,Female,Population Age 65-69,58,Estimate,2023,37193
Wilkes,2023,NHOther,Male,Population Age 75-79,75,Estimate,2023,37193
Caldwell,2023,NHOther,Male,Population Age 75-79,121,Estimate,2023,37027
Polk,2023,NHWhite,Female,Population Age 65-69,870,Estimate,2023,37149
Anson,2023,NHWhite,Female,Population Age 70-74,304,Estimate,2023,37007
Dare,2023,NHOther,Male,Population Age 65-69,72,Estimate,2023,37055
Onslow,2023,NHOther,Female,Population Age 70-74,895,Estimate,2023,37133
Tyrrell,2023,NHWhite,Female,Population Age 80-84,19,Estimate,2023,37177
Union,2023,Hispanic,Female,Population Age 75-79,197,Estimate,2023,37179
Washington,2023,NHOther,Female,Population Age 65-69,248,Estimate,2023,37187
Scotland,2023,Hispanic,Male,Population Age 65-69,14,Estimate,2023,37165
Ashe,2023,Hispanic,Female,Population Age 75-79,5,Estimate,2023,37009
Rutherford,2023,Hispanic,Female,Population Age 80-84,12,Estimate,2023,37161
Ashe,2023,NHWhite,Female,Population Age 65-69,1189,Estimate,2023,37009
Burke,2023,Hispanic,Female,Population Age 80-84,14,Estimate,2023,37023
Stanly,2023,Hispanic,Male,Population Age 75-79,25,Estimate,2023,37167
Stanly,2023,NHOther,Female,Population Age 75-79,150,Estimate,2023,37167
Stanly,2023,NHOther,Male,Population Age 80-84,69,Estimate,2023,37167
Hyde,2023,Hispanic,Female,Population Age 80-84,1,Estimate,2023,37095
Nash,2023,NHOther,Male,Population Age 80-84,271,Estimate,2023,37127
Alexander,2023,NHOther,Female,Population Age 75-79,74,Estimate,2023,37003
Cabarrus,2023,Hispanic,Female,Population Age 65-69,355,Estimate,2023,37025
Hertford,2023,Hispanic,Male,Population Age 70-74,6,Estimate,2023,37091
Cherokee,2023,Hispanic,Female,Population Age 80-84,6,Estimate,2023,37039
Alleghany,2023,Hispanic,Male,Population Age 75-79,4,Estimate,2023,37005
Harnett,2023,NHOther,Male,Population Age 65-69,806,Estimate,2023,37085
Cabarrus,2023,NHOther,Female,Population Age 75-79,616,Estimate,2023,37025
Alexander,2023,NHWhite,Female,Population Age 70-74,991,Estimate,2023,37003
Alexander,2023,Hispanic,Female,Population Age 70-74,17,Estimate,2023,37003
Pender,2023,NHOther,Male,Population Age 80-84,95,Estimate,2023,37141
Pasquotank,2023,Hispanic,Male,Population Age 70-74,6,Estimate,2023,37139
Martin,2023,NHWhite,Male,Population Age 80-84,140,Estimate,2023,37117
Alleghany,2023,Hispanic,Female,Population Age 65-69,9,Estimate,2023,37005
McDowell,2023,NHWhite,Male,Population Age 75-79,821,Estimate,2023,37111
Person,2023,Hispanic,Female,Population Age 65-69,23,Estimate,2023,37145
Person,2023,Hispanic,Female,Population Age 80-84,7,Estimate,2023,37145
Anson,2023,NHWhite,Male,Population Age 65-69,381,Estimate,2023,37007
Davidson,2023,NHOther,Male,Population Age 70-74,443,Estimate,2023,37057
Scotland,2023,NHOther,Male,Population Age 80-84,102,Estimate,2023,37165
Henderson,2023,NHWhite,Male,Population Age 80-84,1751,Estimate,2023,37089
Duplin,2023,NHWhite,Female,Population Age 80-84,527,Estimate,2023,37061
Durham,2023,Hispanic,Male,Population Age 75-79,193,Estimate,2023,37063
Greene,2023,NHWhite,Female,Population Age 70-74,280,Estimate,2023,37079
Greene,2023,NHOther,Female,Population Age 75-79,125,Estimate,2023,37079
Camden,2023,Hispanic,Female,Population Age 65-69,0,Estimate,2023,37029
Johnston,2023,NHWhite,Female,Population Age 80-84,1669,Estimate,2023,37101
Graham,2023,NHWhite,Male,Population Age 65-69,258,Estimate,2023,37075
Graham,2023,NHOther,Male,Population Age 75-79,8,Estimate,2023,37075
Polk,2023,NHOther,Male,Population Age 70-74,42,Estimate,2023,37149
Lenoir,2023,Hispanic,Female,Population Age 75-79,13,Estimate,2023,37107
Harnett,2023,Hispanic,Male,Population Age 65-69,173,Estimate,2023,37085
Harnett,2023,NHOther,Male,Population Age 80-84,229,Estimate,2023,37085
Jackson,2023,Hispanic,Male,Population Age 75-79,10,Estimate,2023,37099
Iredell,2023,NHWhite,Female,Population Age 80-84,1939,Estimate,2023,37097
Iredell,2023,NHOther,Male,Population Age 75-79,367,Estimate,2023,37097
Bertie,2023,Hispanic,Male,Population Age 65-69,7,Estimate,2023,37015
Gates,2023,Hispanic,Female,Population Age 65-69,1,Estimate,2023,37073
Henderson,2023,NHOther,Female,Population Age 80-84,81,Estimate,2023,37089
Davidson,2023,NHWhite,Female,Population Age 70-74,3995,Estimate,2023,37057
Henderson,2023,NHOther,Female,Population Age 65-69,418,Estimate,2023,37089
Beaufort,2023,Hispanic,Male,Population Age 65-69,31,Estimate,2023,37013
Cumberland,2023,NHOther,Male,Population Age 75-79,1485,Estimate,2023,37051
Mecklenburg,2023,NHWhite,Male,Population Age 70-74,10355,Estimate,2023,37119
Hoke,2023,NHWhite,Male,Population Age 75-79,225,Estimate,2023,37093
Surry,2023,Hispanic,Female,Population Age 65-69,55,Estimate,2023,37171
Pamlico,2023,NHWhite,Male,Population Age 70-74,392,Estimate,2023,37137
Guilford,2023,NHWhite,Female,Population Age 70-74,8290,Estimate,2023,37081
Guilford,2023,NHWhite,Male,Population Age 70-74,7035,Estimate,2023,37081
Camden,2023,NHWhite,Male,Population Age 65-69,266,Estimate,2023,37029
Madison,2023,Hispanic,Female,Population Age 65-69,12,Estimate,2023,37115
Alexander,2023,NHOther,Female,Population Age 65-69,104,Estimate,2023,37003
Gaston,2023,NHOther,Female,Population Age 65-69,1502,Estimate,2023,37071
Greene,2023,NHWhite,Male,Population Age 70-74,309,Estimate,2023,37079
Franklin,2023,Hispanic,Female,Population Age 70-74,43,Estimate,2023,37069
Gaston,2023,NHOther,Male,Population Age 65-69,1037,Estimate,2023,37071
Ashe,2023,NHOther,Female,Population Age 75-79,15,Estimate,2023,37009
Nash,2023,Hispanic,Female,Population Age 80-84,12,Estimate,2023,37127
Forsyth,2023,NHWhite,Male,Population Age 75-79,4038,Estimate,2023,37067
Currituck,2023,Hispanic,Male,Population Age 65-69,9,Estimate,2023,37053
Guilford,2023,NHWhite,Male,Population Age 80-84,3019,Estimate,2023,37081
Rockingham,2023,Hispanic,Female,Population Age 80-84,18,Estimate,2023,37157
Rockingham,2023,NHOther,Female,Population Age 80-84,277,Estimate,2023,37157
Davidson,2023,NHOther,Female,Population Age 65-69,876,Estimate,2023,37057
McDowell,2023,NHWhite,Female,Population Age 65-69,1496,Estimate,2023,37111
Macon,2023,NHWhite,Female,Population Age 70-74,1661,Estimate,2023,37113
New Hanover,2023,Hispanic,Male,Population Age 80-84,39,Estimate,2023,37129
Columbus,2023,NHWhite,Male,Population Age 65-69,901,Estimate,2023,37047
Caswell,2023,Hispanic,Female,Population Age 65-69,9,Estimate,2023,37033
Polk,2023,NHWhite,Female,Population Age 75-79,683,Estimate,2023,37149
Chatham,2023,Hispanic,Female,Population Age 65-69,146,Estimate,2023,37037
Chatham,2023,Hispanic,Female,Population Age 80-84,41,Estimate,2023,37037
Orange,2023,NHOther,Female,Population Age 75-79,439,Estimate,2023,37135
Craven,2023,NHWhite,Male,Population Age 65-69,2097,Estimate,2023,37049
Wilkes,2023,NHWhite,Male,Population Age 70-74,1660,Estimate,2023,37193
Wilkes,2023,NHWhite,Male,Population Age 80-84,741,Estimate,2023,37193
Lee,2023,NHWhite,Female,Population Age 70-74,1223,Estimate,2023,37105
Carteret,2023,NHOther,Female,Population Age 70-74,188,Estimate,2023,37031
Columbus,2023,NHWhite,Female,Population Age 70-74,1133,Estimate,2023,37047
Columbus,2023,NHWhite,Female,Population Age 80-84,644,Estimate,2023,37047
Anson,2023,Hispanic,Female,Population Age 65-69,2,Estimate,2023,37007
Bertie,2023,Hispanic,Male,Population Age 75-79,1,Estimate,2023,37015
Clay,2023,Hispanic,Female,Population Age 75-79,6,Estimate,2023,37043
Madison,2023,Hispanic,Male,Population Age 80-84,1,Estimate,2023,37115
Madison,2023,NHOther,Female,Population Age 65-69,29,Estimate,2023,37115
Buncombe,2023,NHOther,Male,Population Age 75-79,416,Estimate,2023,37021
Jones,2023,Hispanic,Male,Population Age 70-74,3,Estimate,2023,37103
Jones,2023,NHOther,Female,Population Age 75-79,100,Estimate,2023,37103
Forsyth,2023,Hispanic,Female,Population Age 80-84,141,Estimate,2023,37067
Pitt,2023,NHOther,Male,Population Age 80-84,390,Estimate,2023,37147
Clay,2023,NHWhite,Female,Population Age 70-74,555,Estimate,2023,37043
Clay,2023,Hispanic,Male,Population Age 75-79,2,Estimate,2023,37043
Brunswick,2023,NHOther,Male,Population Age 75-79,377,Estimate,2023,37019
Alleghany,2023,NHOther,Male,Population Age 75-79,20,Estimate,2023,37005
Duplin,2023,NHOther,Male,Population Age 65-69,389,Estimate,2023,37061
Polk,2023,NHOther,Female,Population Age 70-74,70,Estimate,2023,37149
Polk,2023,NHOther,Female,Population Age 80-84,47,Estimate,2023,37149
Rowan,2023,Hispanic,Female,Population Age 80-84,32,Estimate,2023,37159
Forsyth,2023,NHWhite,Male,Population Age 80-84,2306,Estimate,2023,37067
Lincoln,2023,NHWhite,Female,Population Age 75-79,1836,Estimate,2023,37109
Mecklenburg,2023,NHOther,Female,Population Age 70-74,8332,Estimate,2023,37119
Onslow,2023,NHOther,Male,Population Age 75-79,329,Estimate,2023,37133
Pender,2023,Hispanic,Male,Population Age 70-74,32,Estimate,2023,37141
Haywood,2023,Hispanic,Female,Population Age 70-74,34,Estimate,2023,37087
Davidson,2023,Hispanic,Female,Population Age 70-74,90,Estimate,2023,37057
Davidson,2023,Hispanic,Female,Population Age 80-84,18,Estimate,2023,37057
Burke,2023,Hispanic,Male,Population Age 70-74,39,Estimate,2023,37023
Alamance,2023,Hispanic,Male,Population Age 80-84,66,Estimate,2023,37001
Montgomery,2023,NHWhite,Male,Population Age 70-74,651,Estimate,2023,37123
Brunswick,2023,Hispanic,Male,Population Age 70-74,166,Estimate,2023,37019
Brunswick,2023,NHOther,Female,Population Age 75-79,447,Estimate,2023,37019
Cabarrus,2023,NHWhite,Female,Population Age 75-79,2931,Estimate,2023,37025
Lenoir,2023,NHOther,Male,Population Age 70-74,602,Estimate,2023,37107
Cherokee,2023,NHWhite,Male,Population Age 75-79,868,Estimate,2023,37039
Davidson,2023,NHWhite,Male,Population Age 70-74,3449,Estimate,2023,37057
Macon,2023,NHWhite,Female,Population Age 80-84,821,Estimate,2023,37113
Washington,2023,NHWhite,Female,Population Age 65-69,228,Estimate,2023,37187
Macon,2023,NHOther,Male,Population Age 70-74,44,Estimate,2023,37113
Washington,2023,NHOther,Male,Population Age 75-79,116,Estimate,2023,37187
Alamance,2023,NHOther,Male,Population Age 70-74,800,Estimate,2023,37001
Lenoir,2023,NHOther,Male,Population Age 75-79,368,Estimate,2023,37107
Lincoln,2023,Hispanic,Female,Population Age 80-84,18,Estimate,2023,37109
Lincoln,2023,Hispanic,Male,Population Age 65-69,147,Estimate,2023,37109
Surry,2023,NHOther,Male,Population Age 80-84,36,Estimate,2023,37171
Macon,2023,Hispanic,Female,Population Age 75-79,23,Estimate,2023,37113
Durham,2023,NHWhite,Female,Population Age 65-69,4963,Estimate,2023,37063
Durham,2023,Hispanic,Female,Population Age 65-69,405,Estimate,2023,37063
Harnett,2023,NHOther,Male,Population Age 75-79,358,Estimate,2023,37085
Madison,2023,NHWhite,Male,Population Age 70-74,650,Estimate,2023,37115
Madison,2023,Hispanic,Male,Population Age 65-69,15,Estimate,2023,37115
Henderson,2023,NHWhite,Female,Population Age 70-74,4554,Estimate,2023,37089
Henderson,2023,NHOther,Male,Population Age 70-74,195,Estimate,2023,37089
Alexander,2023,Hispanic,Female,Population Age 65-69,24,Estimate,2023,37003
Alexander,2023,NHOther,Male,Population Age 80-84,26,Estimate,2023,37003
Davidson,2023,Hispanic,Male,Population Age 65-69,175,Estimate,2023,37057
Davidson,2023,NHOther,Female,Population Age 75-79,365,Estimate,2023,37057
Haywood,2023,Hispanic,Male,Population Age 70-74,30,Estimate,2023,37087
Hoke,2023,Hispanic,Male,Population Age 65-69,87,Estimate,2023,37093
Mitchell,2023,NHWhite,Male,Population Age 70-74,449,Estimate,2023,37121
Clay,2023,NHWhite,Male,Population Age 70-74,466,Estimate,2023,37043
Pitt,2023,NHOther,Female,Population Age 65-69,2199,Estimate,2023,37147
Davie,2023,Hispanic,Male,Population Age 80-84,1,Estimate,2023,37059
Cumberland,2023,NHWhite,Male,Population Age 75-79,1956,Estimate,2023,37051
Currituck,2023,NHOther,Male,Population Age 65-69,148,Estimate,2023,37053
Pamlico,2023,NHOther,Female,Population Age 75-79,94,Estimate,2023,37137
Cumberland,2023,NHWhite,Male,Population Age 80-84,1004,Estimate,2023,37051
Craven,2023,NHWhite,Male,Population Age 80-84,830,Estimate,2023,37049
Pender,2023,NHWhite,Female,Population Age 65-69,1886,Estimate,2023,37141
Currituck,2023,NHWhite,Female,Population Age 80-84,264,Estimate,2023,37053
