County;Year;Hispanic/Race;Sex;Age Group;Value;Estimate/Projection;vintage;fips
Chatham;2023;Hispanic;Female;Population Age 65-69;146.0;Estimate;2023;37037
Perquimans;2024;NHOther;Male;Population Age 75-79;65.0;Projection;2024;37143
Lincoln;2024;NHWhite;Female;Population Age 65-69;3063.0;Projection;2024;37109
Warren;2025;Hispanic;Female;Population Age 70-74;8.0;Projection;2024;37185
Greene;2024;NHWhite;Male;Population Age 65-69;365.0;Projection;2024;37079
Greene;2025;NHWhite;Male;Population Age 75-79;231.0;Projection;2024;37079
Orange;2023;NHOther;Female;Population Age 75-79;439.0;Estimate;2023;37135
Orange;2025;NHOther;Male;Population Age 75-79;375.0;Projection;2024;37135
Sampson;2024;NHWhite;Female;Population Age 65-69;1100.0;Projection;2024;37163
Craven;2025;NHWhite;Female;Population Age 65-69;2459.0;Projection;2024;37049
Wayne;2025;NHOther;Female;Population Age 75-79;840.0;Projection;2024;37191
Beaufort;2025;NHWhite;Male;Population Age 65-69;1128.0;Projection;2024;37013
Craven;2023;NHWhite;Male;Population Age 65-69;2097.0;Estimate;2023;37049
Craven;2024;NHWhite;Male;Population Age 75-79;1472.0;Projection;2024;37049
Davie;2024;NHWhite;Female;Population Age 70-74;1275.0;Projection;2024;37059
Wilkes;2023;NHWhite;Male;Population Age 70-74;1660.0;Estimate;2023;37193
Wilkes;2024;NHWhite;Male;Population Age 75-79;1281.0;Projection;2024;37193
Wilkes;2025;NHWhite;Female;Population Age 70-74;2020.0;Projection;2024;37193
Madison;2024;Hispanic;Female;Population Age 65-69;15.0;Projection;2024;37115
Yancey;2025;NHWhite;Male;Population Age 65-69;599.0;Projection;2024;37199
Yancey;2025;Hispanic;Male;Population Age 75-79;3.0;Projection;2024;37199
Lee;2023;NHWhite;Female;Population Age 70-74;1223.0;Estimate;2023;37105
Northampton;2024;NHWhite;Male;Population Age 65-69;256.0;Projection;2024;37131
Cabarrus;2025;NHOther;Female;Population Age 75-79;728.0;Projection;2024;37025
Rowan;2024;Hispanic;Male;Population Age 75-79;52.0;Projection;2024;37159
Rowan;2025;NHWhite;Female;Population Age 65-69;3866.0;Projection;2024;37159
Rowan;2025;Hispanic;Male;Population Age 65-69;252.0;Projection;2024;37159
Carteret;2023;NHOther;Female;Population Age 70-74;188.0;Estimate;2023;37031
Lee;2024;Hispanic;Male;Population Age 70-74;64.0;Projection;2024;37105
Lee;2025;Hispanic;Female;Population Age 65-69;230.0;Projection;2024;37105
Lee;2025;NHOther;Female;Population Age 65-69;525.0;Projection;2024;37105
Columbus;2023;NHWhite;Female;Population Age 70-74;1133.0;Estimate;2023;37047
Anson;2023;Hispanic;Female;Population Age 65-69;2.0;Estimate;2023;37007
Lenoir;2024;NHOther;Female;Population Age 70-74;909.0;Projection;2024;37107
Alamance;2025;Hispanic;Female;Population Age 75-79;97.0;Projection;2024;37001
Lenoir;2025;Hispanic;Female;Population Age 65-69;33.0;Projection;2024;37107
Lincoln;2024;NHOther;Male;Population Age 65-69;226.0;Projection;2024;37109
Avery;2024;NHWhite;Male;Population Age 65-69;626.0;Projection;2024;37011
Franklin;2025;NHOther;Male;Population Age 75-79;343.0;Projection;2024;37069
Granville;2025;Hispanic;Male;Population Age 75-79;23.0;Projection;2024;37077
Robeson;2024;NHOther;Male;Population Age 75-79;1139.0;Projection;2024;37155
Mecklenburg;2025;NHWhite;Male;Population Age 75-79;8540.0;Projection;2024;37119
New Hanover;2024;Hispanic;Male;Population Age 65-69;210.0;Projection;2024;37129
Mitchell;2025;NHWhite;Male;Population Age 65-69;462.0;Projection;2024;37121
Caswell;2024;NHOther;Female;Population Age 65-69;289.0;Projection;2024;37033
Guilford;2024;NHOther;Male;Population Age 70-74;3251.0;Projection;2024;37081
Bertie;2023;Hispanic;Male;Population Age 75-79;1.0;Estimate;2023;37015
Bertie;2025;NHWhite;Male;Population Age 75-79;182.0;Projection;2024;37015
Clay;2023;Hispanic;Female;Population Age 75-79;6.0;Estimate;2023;37043
Montgomery;2024;Hispanic;Male;Population Age 75-79;19.0;Projection;2024;37123
Polk;2024;NHWhite;Female;Population Age 75-79;711.0;Projection;2024;37149
Madison;2023;NHOther;Female;Population Age 65-69;29.0;Estimate;2023;37115
Madison;2025;NHWhite;Male;Population Age 75-79;533.0;Projection;2024;37115
Ashe;2025;Hispanic;Female;Population Age 70-74;16.0;Projection;2024;37009
Ashe;2025;Hispanic;Female;Population Age 75-79;11.0;Projection;2024;37009
Buncombe;2023;NHOther;Male;Population Age 75-79;416.0;Estimate;2023;37021
Pitt;2025;NHOther;Male;Population Age 70-74;1304.0;Projection;2024;37147
Cumberland;2025;NHOther;Male;Population Age 75-79;1670.0;Projection;2024;37051
Avery;2025;NHWhite;Female;Population Age 70-74;535.0;Projection;2024;37011
Avery;2025;Hispanic;Male;Population Age 75-79;2.0;Projection;2024;37011
Gaston;2024;Hispanic;Female;Population Age 75-79;156.0;Projection;2024;37071
Gaston;2024;NHOther;Female;Population Age 70-74;1188.0;Projection;2024;37071
Jones;2023;Hispanic;Male;Population Age 70-74;3.0;Estimate;2023;37103
Jones;2023;NHOther;Female;Population Age 75-79;100.0;Estimate;2023;37103
Forsyth;2025;NHWhite;Male;Population Age 70-74;5654.0;Projection;2024;37067
Pitt;2024;NHOther;Female;Population Age 70-74;1782.0;Projection;2024;37147
Pitt;2024;NHOther;Male;Population Age 65-69;1712.0;Projection;2024;37147
Polk;2025;NHWhite;Female;Population Age 70-74;879.0;Projection;2024;37149
Clay;2023;NHWhite;Female;Population Age 70-74;555.0;Estimate;2023;37043
Clay;2023;Hispanic;Male;Population Age 75-79;2.0;Estimate;2023;37043
Brunswick;2023;NHOther;Male;Population Age 75-79;377.0;Estimate;2023;37019
Brunswick;2025;NHWhite;Male;Population Age 65-69;10342.0;Projection;2024;37019
Ashe;2025;NHWhite;Female;Population Age 65-69;1174.0;Projection;2024;37009
Macon;2025;Hispanic;Female;Population Age 75-79;15.0;Projection;2024;37113
Cabarrus;2024;Hispanic;Female;Population Age 65-69;387.0;Projection;2024;37025
Alleghany;2023;NHOther;Male;Population Age 75-79;20.0;Estimate;2023;37005
Alleghany;2025;NHWhite;Female;Population Age 65-69;461.0;Projection;2024;37005
Duplin;2023;NHOther;Male;Population Age 65-69;389.0;Estimate;2023;37061
Iredell;2024;NHOther;Female;Population Age 70-74;710.0;Projection;2024;37097
Polk;2023;NHOther;Female;Population Age 70-74;70.0;Estimate;2023;37149
Polk;2024;NHOther;Male;Population Age 65-69;33.0;Projection;2024;37149
Pasquotank;2025;Hispanic;Male;Population Age 70-74;13.0;Projection;2024;37139
Lincoln;2023;NHWhite;Female;Population Age 75-79;1836.0;Estimate;2023;37109
Mecklenburg;2023;NHOther;Female;Population Age 70-74;8332.0;Estimate;2023;37119
Mecklenburg;2024;Hispanic;Male;Population Age 65-69;2081.0;Projection;2024;37119
Mecklenburg;2025;NHWhite;Female;Population Age 65-69;14671.0;Projection;2024;37119
Onslow;2023;NHOther;Male;Population Age 75-79;329.0;Estimate;2023;37133
Onslow;2025;NHWhite;Female;Population Age 70-74;2134.0;Projection;2024;37133
Scotland;2025;NHOther;Male;Population Age 70-74;379.0;Projection;2024;37165
Pender;2023;Hispanic;Male;Population Age 70-74;32.0;Estimate;2023;37141
Pender;2024;NHOther;Male;Population Age 65-69;392.0;Projection;2024;37141
Burke;2024;Hispanic;Male;Population Age 75-79;20.0;Projection;2024;37023
Stanly;2025;NHWhite;Female;Population Age 65-69;1709.0;Projection;2024;37167
Stanly;2025;NHWhite;Male;Population Age 65-69;1630.0;Projection;2024;37167
Clay;2024;NHOther;Male;Population Age 75-79;13.0;Projection;2024;37043
Edgecombe;2024;Hispanic;Female;Population Age 70-74;13.0;Projection;2024;37065
Haywood;2023;Hispanic;Female;Population Age 70-74;34.0;Estimate;2023;37087
Davidson;2023;Hispanic;Female;Population Age 70-74;90.0;Estimate;2023;37057
Davidson;2025;Hispanic;Female;Population Age 70-74;112.0;Projection;2024;37057
Carteret;2024;NHWhite;Male;Population Age 70-74;2412.0;Projection;2024;37031
Carteret;2025;NHWhite;Female;Population Age 75-79;2065.0;Projection;2024;37031
Burke;2023;Hispanic;Male;Population Age 70-74;39.0;Estimate;2023;37023
Burke;2024;Hispanic;Female;Population Age 65-69;67.0;Projection;2024;37023
Person;2024;Hispanic;Female;Population Age 65-69;25.0;Projection;2024;37145
Forsyth;2025;NHWhite;Female;Population Age 75-79;5902.0;Projection;2024;37067
Montgomery;2023;NHWhite;Male;Population Age 70-74;651.0;Estimate;2023;37123
Bertie;2025;Hispanic;Female;Population Age 70-74;1.0;Projection;2024;37015
Bladen;2025;NHWhite;Female;Population Age 70-74;695.0;Projection;2024;37017
Bladen;2025;Hispanic;Female;Population Age 70-74;14.0;Projection;2024;37017
Robeson;2025;Hispanic;Female;Population Age 70-74;43.0;Projection;2024;37155
Bladen;2024;Hispanic;Male;Population Age 70-74;10.0;Projection;2024;37017
Brunswick;2023;Hispanic;Male;Population Age 70-74;166.0;Estimate;2023;37019
Brunswick;2023;NHOther;Female;Population Age 75-79;447.0;Estimate;2023;37019
Buncombe;2024;NHOther;Female;Population Age 65-69;1008.0;Projection;2024;37021
Alamance;2024;Hispanic;Female;Population Age 65-69;314.0;Projection;2024;37001
Cabarrus;2023;NHWhite;Female;Population Age 75-79;2931.0;Estimate;2023;37025
Hertford;2024;NHWhite;Female;Population Age 75-79;174.0;Projection;2024;37091
Lenoir;2023;NHOther;Male;Population Age 70-74;602.0;Estimate;2023;37107
Cumberland;2025;NHOther;Male;Population Age 70-74;2583.0;Projection;2024;37051
Cherokee;2023;NHWhite;Male;Population Age 75-79;868.0;Estimate;2023;37039
Cherokee;2024;Hispanic;Male;Population Age 75-79;8.0;Projection;2024;37039
Davidson;2023;NHWhite;Male;Population Age 70-74;3449.0;Estimate;2023;37057
Davidson;2024;NHWhite;Female;Population Age 65-69;4801.0;Projection;2024;37057
Davidson;2024;NHWhite;Female;Population Age 70-74;4005.0;Projection;2024;37057
Davidson;2025;Hispanic;Female;Population Age 75-79;50.0;Projection;2024;37057
Davie;2025;NHWhite;Male;Population Age 70-74;1122.0;Projection;2024;37059
Rockingham;2025;Hispanic;Male;Population Age 70-74;39.0;Projection;2024;37157
Pitt;2024;Hispanic;Female;Population Age 65-69;160.0;Projection;2024;37147
Montgomery;2024;NHOther;Female;Population Age 70-74;173.0;Projection;2024;37123
Montgomery;2025;Hispanic;Male;Population Age 70-74;16.0;Projection;2024;37123
Jones;2024;NHWhite;Male;Population Age 70-74;178.0;Projection;2024;37103
Cabarrus;2024;NHOther;Female;Population Age 70-74;1194.0;Projection;2024;37025
Richmond;2025;NHWhite;Female;Population Age 75-79;658.0;Projection;2024;37153
Orange;2025;NHOther;Male;Population Age 70-74;611.0;Projection;2024;37135
Alamance;2024;Hispanic;Female;Population Age 70-74;148.0;Projection;2024;37001
Chowan;2025;Hispanic;Female;Population Age 75-79;2.0;Projection;2024;37041
Chowan;2025;NHOther;Male;Population Age 70-74;144.0;Projection;2024;37041
Washington;2023;NHWhite;Female;Population Age 65-69;228.0;Estimate;2023;37187
Macon;2023;NHOther;Male;Population Age 70-74;44.0;Estimate;2023;37113
Pamlico;2025;NHWhite;Male;Population Age 65-69;505.0;Projection;2024;37137
Macon;2025;NHOther;Female;Population Age 65-69;58.0;Projection;2024;37113
Jackson;2024;NHOther;Male;Population Age 65-69;124.0;Projection;2024;37099
Washington;2023;NHOther;Male;Population Age 75-79;116.0;Estimate;2023;37187
Alamance;2023;NHOther;Male;Population Age 70-74;800.0;Estimate;2023;37001
Gates;2025;NHOther;Female;Population Age 65-69;146.0;Projection;2024;37073
Lenoir;2023;NHOther;Male;Population Age 75-79;368.0;Estimate;2023;37107
Lenoir;2025;NHWhite;Female;Population Age 75-79;855.0;Projection;2024;37107
Stokes;2024;NHWhite;Female;Population Age 65-69;1667.0;Projection;2024;37169
Lincoln;2023;Hispanic;Male;Population Age 65-69;147.0;Estimate;2023;37109
Lincoln;2024;NHWhite;Female;Population Age 70-74;2361.0;Projection;2024;37109
Halifax;2024;NHOther;Female;Population Age 65-69;1054.0;Projection;2024;37083
Jackson;2025;NHWhite;Female;Population Age 70-74;1233.0;Projection;2024;37099
Macon;2023;Hispanic;Female;Population Age 75-79;23.0;Estimate;2023;37113
Durham;2023;NHWhite;Female;Population Age 65-69;4963.0;Estimate;2023;37063
Durham;2023;Hispanic;Female;Population Age 65-69;405.0;Estimate;2023;37063
Durham;2024;NHOther;Female;Population Age 65-69;4591.0;Projection;2024;37063
Durham;2025;Hispanic;Male;Population Age 75-79;219.0;Projection;2024;37063
Harnett;2023;NHOther;Male;Population Age 75-79;358.0;Estimate;2023;37085
Harnett;2024;NHWhite;Male;Population Age 70-74;1728.0;Projection;2024;37085
Haywood;2024;Hispanic;Female;Population Age 65-69;33.0;Projection;2024;37087
Haywood;2025;NHWhite;Male;Population Age 70-74;1977.0;Projection;2024;37087
Johnston;2025;NHOther;Female;Population Age 75-79;700.0;Projection;2024;37101
Madison;2023;NHWhite;Male;Population Age 70-74;650.0;Estimate;2023;37115
Madison;2023;Hispanic;Male;Population Age 65-69;15.0;Estimate;2023;37115
Mitchell;2024;NHWhite;Male;Population Age 75-79;338.0;Projection;2024;37121
Mitchell;2024;NHOther;Female;Population Age 75-79;10.0;Projection;2024;37121
Madison;2025;Hispanic;Female;Population Age 70-74;9.0;Projection;2024;37115
Madison;2025;Hispanic;Male;Population Age 75-79;5.0;Projection;2024;37115
Madison;2025;NHOther;Female;Population Age 70-74;22.0;Projection;2024;37115
Jones;2025;NHWhite;Female;Population Age 75-79;154.0;Projection;2024;37103
Henderson;2023;NHWhite;Female;Population Age 70-74;4554.0;Estimate;2023;37089
Henderson;2023;NHOther;Male;Population Age 70-74;195.0;Estimate;2023;37089
Henderson;2024;NHOther;Female;Population Age 65-69;423.0;Projection;2024;37089
Beaufort;2024;NHWhite;Female;Population Age 65-69;1303.0;Projection;2024;37013
Johnston;2024;NHOther;Male;Population Age 75-79;544.0;Projection;2024;37101
Anson;2025;NHWhite;Male;Population Age 75-79;271.0;Projection;2024;37007
Anson;2025;NHOther;Female;Population Age 75-79;222.0;Projection;2024;37007
Alexander;2023;Hispanic;Female;Population Age 65-69;24.0;Estimate;2023;37003
Clay;2025;Hispanic;Female;Population Age 75-79;4.0;Projection;2024;37043
Clay;2025;NHOther;Female;Population Age 70-74;24.0;Projection;2024;37043
Alleghany;2024;Hispanic;Female;Population Age 65-69;13.0;Projection;2024;37005
Beaufort;2024;Hispanic;Male;Population Age 65-69;31.0;Projection;2024;37013
New Hanover;2025;Hispanic;Female;Population Age 70-74;191.0;Projection;2024;37129
Davidson;2023;Hispanic;Male;Population Age 65-69;175.0;Estimate;2023;37057
Davidson;2023;NHOther;Female;Population Age 75-79;365.0;Estimate;2023;37057
Iredell;2025;NHOther;Male;Population Age 65-69;882.0;Projection;2024;37097
Bertie;2024;NHWhite;Male;Population Age 70-74;218.0;Projection;2024;37015
Bertie;2024;NHOther;Male;Population Age 65-69;407.0;Projection;2024;37015
Pender;2024;Hispanic;Male;Population Age 70-74;34.0;Projection;2024;37141
Lee;2024;Hispanic;Female;Population Age 75-79;55.0;Projection;2024;37105
Haywood;2023;Hispanic;Male;Population Age 70-74;30.0;Estimate;2023;37087
Haywood;2024;Hispanic;Female;Population Age 75-79;17.0;Projection;2024;37087
Haywood;2025;NHWhite;Female;Population Age 75-79;1946.0;Projection;2024;37087
Hoke;2023;Hispanic;Male;Population Age 65-69;87.0;Estimate;2023;37093
Hertford;2025;Hispanic;Male;Population Age 75-79;3.0;Projection;2024;37091
Henderson;2025;NHOther;Male;Population Age 65-69;267.0;Projection;2024;37089
Mitchell;2023;NHWhite;Male;Population Age 70-74;449.0;Estimate;2023;37121
Iredell;2025;NHOther;Male;Population Age 75-79;430.0;Projection;2024;37097
Clay;2023;NHWhite;Male;Population Age 70-74;466.0;Estimate;2023;37043
Pitt;2023;NHOther;Female;Population Age 65-69;2199.0;Estimate;2023;37147
Rutherford;2025;NHWhite;Male;Population Age 65-69;1811.0;Projection;2024;37161
Polk;2024;NHWhite;Male;Population Age 65-69;697.0;Projection;2024;37149
Cherokee;2025;Hispanic;Male;Population Age 65-69;20.0;Projection;2024;37039
Alexander;2025;NHWhite;Female;Population Age 70-74;1006.0;Projection;2024;37003
Cumberland;2023;NHWhite;Male;Population Age 75-79;1956.0;Estimate;2023;37051
Currituck;2023;NHOther;Male;Population Age 65-69;148.0;Estimate;2023;37053
Pamlico;2023;NHOther;Female;Population Age 75-79;94.0;Estimate;2023;37137
Pamlico;2024;Hispanic;Female;Population Age 65-69;7.0;Projection;2024;37137
Craven;2024;NHOther;Female;Population Age 75-79;589.0;Projection;2024;37049
Pender;2023;NHWhite;Female;Population Age 65-69;1886.0;Estimate;2023;37141
Currituck;2024;NHOther;Female;Population Age 65-69;195.0;Projection;2024;37053
Jackson;2023;Hispanic;Male;Population Age 65-69;73.0;Estimate;2023;37099
Jackson;2024;NHWhite;Male;Population Age 70-74;1025.0;Projection;2024;37099
Jackson;2025;NHOther;Male;Population Age 70-74;111.0;Projection;2024;37099
Jackson;2023;NHWhite;Male;Population Age 65-69;1213.0;Estimate;2023;37099
Iredell;2024;Hispanic;Female;Population Age 75-79;117.0;Projection;2024;37097
Franklin;2024;Hispanic;Male;Population Age 70-74;55.0;Projection;2024;37069
Bladen;2023;NHWhite;Female;Population Age 75-79;484.0;Estimate;2023;37017
Person;2023;NHWhite;Male;Population Age 75-79;524.0;Estimate;2023;37145
Person;2025;NHOther;Male;Population Age 65-69;435.0;Projection;2024;37145
Gaston;2025;Hispanic;Female;Population Age 65-69;296.0;Projection;2024;37071
Gaston;2025;NHOther;Male;Population Age 65-69;1147.0;Projection;2024;37071
Brunswick;2024;Hispanic;Female;Population Age 75-79;72.0;Projection;2024;37019
Hyde;2024;NHWhite;Female;Population Age 75-79;102.0;Projection;2024;37095
Anson;2024;NHWhite;Male;Population Age 70-74;298.0;Projection;2024;37007
Sampson;2025;NHWhite;Male;Population Age 75-79;691.0;Projection;2024;37163
Haywood;2024;NHOther;Male;Population Age 75-79;81.0;Projection;2024;37087
Haywood;2025;NHOther;Female;Population Age 75-79;90.0;Projection;2024;37087
Henderson;2024;Hispanic;Male;Population Age 65-69;294.0;Projection;2024;37089
Anson;2023;NHWhite;Male;Population Age 70-74;310.0;Estimate;2023;37007
Pasquotank;2024;NHOther;Female;Population Age 75-79;306.0;Projection;2024;37139
Pasquotank;2025;Hispanic;Female;Population Age 65-69;23.0;Projection;2024;37139
Pasquotank;2025;NHOther;Female;Population Age 70-74;426.0;Projection;2024;37139
Polk;2025;NHWhite;Female;Population Age 65-69;839.0;Projection;2024;37149
Chowan;2023;Hispanic;Female;Population Age 70-74;3.0;Estimate;2023;37041
Chowan;2025;NHWhite;Male;Population Age 75-79;235.0;Projection;2024;37041
Martin;2024;NHWhite;Female;Population Age 65-69;463.0;Projection;2024;37117
Martin;2025;NHWhite;Male;Population Age 75-79;289.0;Projection;2024;37117
Perquimans;2023;Hispanic;Female;Population Age 65-69;0.0;Estimate;2023;37143
Perquimans;2023;NHOther;Male;Population Age 65-69;123.0;Estimate;2023;37143
Henderson;2025;NHWhite;Male;Population Age 70-74;3713.0;Projection;2024;37089
Lee;2023;NHWhite;Female;Population Age 65-69;1460.0;Estimate;2023;37105
Person;2024;NHWhite;Female;Population Age 70-74;831.0;Projection;2024;37145
Cumberland;2023;Hispanic;Female;Population Age 70-74;282.0;Estimate;2023;37051
Cumberland;2023;NHOther;Female;Population Age 70-74;3412.0;Estimate;2023;37051
Rowan;2023;NHWhite;Female;Population Age 75-79;2440.0;Estimate;2023;37159
Rowan;2023;Hispanic;Male;Population Age 65-69;210.0;Estimate;2023;37159
Swain;2025;Hispanic;Female;Population Age 65-69;3.0;Projection;2024;37173
Ashe;2025;Hispanic;Female;Population Age 65-69;28.0;Projection;2024;37009
Craven;2024;Hispanic;Female;Population Age 70-74;55.0;Projection;2024;37049
Pender;2024;NHWhite;Female;Population Age 70-74;1511.0;Projection;2024;37141
Cabarrus;2023;Hispanic;Female;Population Age 70-74;239.0;Estimate;2023;37025
Cabarrus;2024;NHOther;Female;Population Age 65-69;1386.0;Projection;2024;37025
Cabarrus;2025;Hispanic;Male;Population Age 75-79;109.0;Projection;2024;37025
Currituck;2024;Hispanic;Male;Population Age 75-79;6.0;Projection;2024;37053
Currituck;2025;NHWhite;Female;Population Age 75-79;550.0;Projection;2024;37053
Caldwell;2023;NHOther;Female;Population Age 75-79;186.0;Estimate;2023;37027
Columbus;2025;Hispanic;Male;Population Age 65-69;20.0;Projection;2024;37047
Chatham;2024;Hispanic;Female;Population Age 70-74;78.0;Projection;2024;37037
Vance;2025;NHWhite;Female;Population Age 65-69;630.0;Projection;2024;37181
Davidson;2024;Hispanic;Female;Population Age 75-79;45.0;Projection;2024;37057
Davidson;2025;NHOther;Female;Population Age 70-74;683.0;Projection;2024;37057
Cherokee;2025;NHOther;Female;Population Age 75-79;98.0;Projection;2024;37039
Burke;2023;NHWhite;Female;Population Age 65-69;2801.0;Estimate;2023;37023
Graham;2025;NHWhite;Male;Population Age 75-79;185.0;Projection;2024;37075
Granville;2024;Hispanic;Female;Population Age 65-69;46.0;Projection;2024;37077
Rutherford;2024;NHOther;Female;Population Age 75-79;246.0;Projection;2024;37161
Watauga;2025;NHOther;Female;Population Age 70-74;112.0;Projection;2024;37189
Wayne;2024;NHWhite;Male;Population Age 75-79;1265.0;Projection;2024;37191
Wayne;2024;Hispanic;Male;Population Age 70-74;93.0;Projection;2024;37191
Mecklenburg;2025;Hispanic;Male;Population Age 65-69;2316.0;Projection;2024;37119
Cleveland;2024;NHWhite;Female;Population Age 70-74;2146.0;Projection;2024;37045
Cleveland;2025;NHOther;Male;Population Age 70-74;554.0;Projection;2024;37045
Rowan;2023;Hispanic;Female;Population Age 75-79;41.0;Estimate;2023;37159
Carteret;2024;NHWhite;Male;Population Age 75-79;1782.0;Projection;2024;37031
Carteret;2025;NHWhite;Female;Population Age 65-69;3316.0;Projection;2024;37031
Graham;2025;NHOther;Female;Population Age 65-69;27.0;Projection;2024;37075
Burke;2023;NHWhite;Male;Population Age 75-79;1578.0;Estimate;2023;37023
Burke;2025;Hispanic;Female;Population Age 65-69;79.0;Projection;2024;37023
Pender;2025;NHWhite;Male;Population Age 70-74;1442.0;Projection;2024;37141
Jones;2023;Hispanic;Male;Population Age 65-69;8.0;Estimate;2023;37103
Jones;2025;Hispanic;Female;Population Age 70-74;6.0;Projection;2024;37103
Lenoir;2025;NHWhite;Male;Population Age 75-79;535.0;Projection;2024;37107
Pitt;2023;Hispanic;Female;Population Age 65-69;142.0;Estimate;2023;37147
Dare;2024;Hispanic;Female;Population Age 70-74;9.0;Projection;2024;37055
Dare;2025;Hispanic;Male;Population Age 75-79;11.0;Projection;2024;37055
Robeson;2023;NHWhite;Female;Population Age 70-74;895.0;Estimate;2023;37155
Davidson;2024;NHWhite;Male;Population Age 75-79;2795.0;Projection;2024;37057
Davidson;2025;NHWhite;Female;Population Age 75-79;3542.0;Projection;2024;37057
Cumberland;2024;NHWhite;Female;Population Age 75-79;2371.0;Projection;2024;37051
Craven;2025;NHOther;Female;Population Age 65-69;990.0;Projection;2024;37049
Granville;2023;NHOther;Female;Population Age 75-79;380.0;Estimate;2023;37077
Currituck;2023;Hispanic;Female;Population Age 75-79;6.0;Estimate;2023;37053
Granville;2024;NHWhite;Female;Population Age 75-79;672.0;Projection;2024;37077
Montgomery;2023;NHWhite;Female;Population Age 70-74;658.0;Estimate;2023;37123
Camden;2023;NHOther;Male;Population Age 70-74;48.0;Estimate;2023;37029
Camden;2024;NHWhite;Male;Population Age 70-74;187.0;Projection;2024;37029
Iredell;2023;Hispanic;Female;Population Age 70-74;164.0;Estimate;2023;37097
Camden;2025;NHWhite;Male;Population Age 70-74;199.0;Projection;2024;37029
Iredell;2025;NHWhite;Female;Population Age 75-79;3588.0;Projection;2024;37097
Iredell;2025;Hispanic;Female;Population Age 65-69;402.0;Projection;2024;37097
Moore;2023;NHOther;Female;Population Age 70-74;471.0;Estimate;2023;37125
Hoke;2024;Hispanic;Female;Population Age 65-69;127.0;Projection;2024;37093
Jackson;2023;NHOther;Female;Population Age 70-74;146.0;Estimate;2023;37099
Hyde;2023;Hispanic;Male;Population Age 65-69;2.0;Estimate;2023;37095
Cleveland;2023;NHWhite;Male;Population Age 75-79;1399.0;Estimate;2023;37045
Cleveland;2025;NHWhite;Male;Population Age 75-79;1440.0;Projection;2024;37045
Cleveland;2025;NHOther;Female;Population Age 65-69;853.0;Projection;2024;37045
Johnston;2024;NHWhite;Male;Population Age 70-74;3461.0;Projection;2024;37101
Johnston;2024;NHOther;Female;Population Age 75-79;650.0;Projection;2024;37101
Camden;2023;NHWhite;Female;Population Age 70-74;183.0;Estimate;2023;37029
Wilkes;2024;Hispanic;Male;Population Age 75-79;26.0;Projection;2024;37193
Pitt;2023;NHWhite;Male;Population Age 70-74;1824.0;Estimate;2023;37147
Davie;2023;NHOther;Female;Population Age 65-69;173.0;Estimate;2023;37059
Clay;2024;NHWhite;Female;Population Age 70-74;557.0;Projection;2024;37043
Perquimans;2024;Hispanic;Female;Population Age 70-74;1.0;Projection;2024;37143
Perquimans;2025;Hispanic;Female;Population Age 70-74;1.0;Projection;2024;37143
Polk;2025;Hispanic;Male;Population Age 70-74;13.0;Projection;2024;37149
Greene;2025;Hispanic;Female;Population Age 70-74;11.0;Projection;2024;37079
Brunswick;2024;NHWhite;Female;Population Age 75-79;5868.0;Projection;2024;37019
Brunswick;2025;NHWhite;Male;Population Age 70-74;10277.0;Projection;2024;37019
Person;2023;NHWhite;Female;Population Age 70-74;829.0;Estimate;2023;37145
Person;2023;Hispanic;Male;Population Age 70-74;12.0;Estimate;2023;37145
Buncombe;2023;NHWhite;Male;Population Age 65-69;7281.0;Estimate;2023;37021
Buncombe;2024;NHOther;Female;Population Age 70-74;928.0;Projection;2024;37021
Buncombe;2025;NHOther;Male;Population Age 75-79;486.0;Projection;2024;37021
Bertie;2025;NHOther;Female;Population Age 65-69;444.0;Projection;2024;37015
Cumberland;2023;NHOther;Female;Population Age 75-79;2320.0;Estimate;2023;37051
Currituck;2023;NHWhite;Female;Population Age 75-79;467.0;Estimate;2023;37053
Martin;2024;NHWhite;Female;Population Age 70-74;431.0;Projection;2024;37117
Martin;2025;Hispanic;Male;Population Age 65-69;18.0;Projection;2024;37117
Jones;2023;Hispanic;Female;Population Age 75-79;1.0;Estimate;2023;37103
Jones;2024;Hispanic;Male;Population Age 70-74;5.0;Projection;2024;37103
Jones;2024;NHOther;Female;Population Age 75-79;110.0;Projection;2024;37103
Gaston;2024;NHWhite;Male;Population Age 70-74;3846.0;Projection;2024;37071
Gaston;2024;NHWhite;Male;Population Age 75-79;2971.0;Projection;2024;37071
Ashe;2023;NHOther;Male;Population Age 65-69;21.0;Estimate;2023;37009
Haywood;2023;NHWhite;Female;Population Age 70-74;2229.0;Estimate;2023;37087
Haywood;2025;NHWhite;Female;Population Age 70-74;2337.0;Projection;2024;37087
Clay;2024;Hispanic;Female;Population Age 65-69;5.0;Projection;2024;37043
Johnston;2023;Hispanic;Male;Population Age 65-69;377.0;Estimate;2023;37101
Burke;2025;Hispanic;Male;Population Age 70-74;53.0;Projection;2024;37023
Surry;2024;NHOther;Female;Population Age 75-79;110.0;Projection;2024;37171
Jackson;2025;Hispanic;Female;Population Age 75-79;11.0;Projection;2024;37099
Cleveland;2023;NHWhite;Male;Population Age 65-69;2165.0;Estimate;2023;37045
Pamlico;2025;NHOther;Female;Population Age 75-79;99.0;Projection;2024;37137
