County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Richmond,2024,NHOther,Male,Population Age 60-64,446,Projection,2024,37153
Pasquotank,2024,NHOther,Female,Population Age 20-24,639,Projection,2024,37139
Swain,2024,NHWhite,Male,Population Age 80-84,129,Projection,2024,37173
Swain,2024,Hispanic,Female,Population Age 75-79,1,Projection,2024,37173
Caldwell,2024,NHWhite,Male,Population Age 50-54,2417,Projection,2024,37027
Caldwell,2024,NHOther,Female,Population Age 40-44,229,Projection,2024,37027
Caldwell,2024,NHOther,Male,Population Age 50-54,261,Projection,2024,37027
Columbus,2024,NHWhite,Female,Population Age 00-04,809,Projection,2024,37047
Columbus,2024,NHWhite,Female,Population Age 65-69,1266,Projection,2024,37047
Johnston,2024,NHWhite,Female,Population Age 10-14,5106,Projection,2024,37101
Watauga,2024,NHWhite,Female,Population Age 00-04,477,Projection,2024,37189
Watauga,2024,NHOther,Female,Population Age 00-04,83,Projection,2024,37189
Watauga,2024,NHOther,Female,Population Age 35-39,136,Projection,2024,37189
Transylvania,2024,NHWhite,Female,Population Age 30-34,830,Projection,2024,37175
Watauga,2024,NHOther,Female,Population Age 75-79,31,Projection,2024,37189
Transylvania,2024,Hispanic,Male,Population Age 30-34,61,Projection,2024,37175
Wilkes,2024,Hispanic,Female,Population Age 40-44,136,Projection,2024,37193
Craven,2024,Hispanic,Female,Population Age 20-24,428,Projection,2024,37049
Wake,2024,Hispanic,Female,Population Age 80-84,359,Projection,2024,37183
Wake,2024,NHOther,Female,Population Age 40-44,16675,Projection,2024,37183
Wilson,2024,NHWhite,Female,Population Age 55-59,1253,Projection,2024,37195
Alamance,2024,NHWhite,Female,Population Age 80-84,1838,Projection,2024,37001
Durham,2024,NHWhite,Female,Population Age 45-49,4090,Projection,2024,37063
Robeson,2024,NHOther,Male,Population Age 80-84,473,Projection,2024,37155
Alexander,2024,NHWhite,Female,Population Age 50-54,1131,Projection,2024,37003
Alexander,2024,NHOther,Female,Population Age 25-29,93,Projection,2024,37003
Forsyth,2024,NHWhite,Female,Population Age 15-19,5828,Projection,2024,37067
Forsyth,2024,Hispanic,Female,Population Age 15-19,3345,Projection,2024,37067
Cherokee,2024,NHOther,Male,Population Age 70-74,106,Projection,2024,37039
Dare,2024,NHOther,Female,Population Age 20-24,78,Projection,2024,37055
Catawba,2024,Hispanic,Female,Population Age 05-09,1010,Projection,2024,37035
Alexander,2024,Hispanic,Male,Population Age 05-09,116,Projection,2024,37003
Tyrrell,2024,Hispanic,Female,Population Age 75-79,3,Projection,2024,37177
Tyrrell,2024,NHOther,Male,Population Age 45-49,52,Projection,2024,37177
Rutherford,2024,NHWhite,Male,Population Age 50-54,1603,Projection,2024,37161
Graham,2024,NHWhite,Male,Population Age 15-19,213,Projection,2024,37075
Yancey,2024,NHWhite,Male,Population Age 60-64,592,Projection,2024,37199
Yancey,2024,Hispanic,Male,Population Age 70-74,9,Projection,2024,37199
Mitchell,2024,NHWhite,Male,Population Age 50-54,431,Projection,2024,37121
Mitchell,2024,Hispanic,Male,Population Age 30-34,30,Projection,2024,37121
Tyrrell,2024,NHOther,Female,Population Age 65-69,70,Projection,2024,37177
Columbus,2024,Hispanic,Male,Population Age 70-74,12,Projection,2024,37047
Bertie,2024,Hispanic,Male,Population Age 50-54,20,Projection,2024,37015
Chowan,2024,NHWhite,Male,Population Age 10-14,184,Projection,2024,37041
Columbus,2024,NHWhite,Male,Population Age 00-04,781,Projection,2024,37047
Henderson,2024,NHWhite,Female,Population Age 35-39,2568,Projection,2024,37089
Warren,2024,NHOther,Female,Population Age 10-14,301,Projection,2024,37185
Davidson,2024,Hispanic,Female,Population Age 15-19,880,Projection,2024,37057
Graham,2024,NHOther,Male,Population Age 65-69,15,Projection,2024,37075
Bladen,2024,Hispanic,Male,Population Age 60-64,38,Projection,2024,37017
Hertford,2024,Hispanic,Male,Population Age 05-09,128,Projection,2024,37091
Hertford,2024,NHOther,Female,Population Age 45-49,331,Projection,2024,37091
Sampson,2024,Hispanic,Female,Population Age 25-29,461,Projection,2024,37163
Craven,2024,Hispanic,Female,Population Age 25-29,277,Projection,2024,37049
Craven,2024,NHOther,Female,Population Age 10-14,917,Projection,2024,37049
Pender,2024,Hispanic,Male,Population Age 00-04,345,Projection,2024,37141
Pitt,2024,NHWhite,Male,Population Age 70-74,1796,Projection,2024,37147
Graham,2024,Hispanic,Male,Population Age 60-64,1,Projection,2024,37075
Graham,2024,NHOther,Male,Population Age 10-14,49,Projection,2024,37075
Caswell,2024,Hispanic,Female,Population Age 20-24,33,Projection,2024,37033
Davie,2024,NHOther,Female,Population Age 40-44,136,Projection,2024,37059
Davie,2024,NHOther,Male,Population Age 70-74,99,Projection,2024,37059
Yancey,2024,NHWhite,Female,Population Age 10-14,325,Projection,2024,37199
Yancey,2024,NHWhite,Male,Population Age 45-49,448,Projection,2024,37199
Cumberland,2024,Hispanic,Male,Population Age 50-54,807,Projection,2024,37051
Anson,2024,NHWhite,Male,Population Age 05-09,260,Projection,2024,37007
Currituck,2024,Hispanic,Female,Population Age 85+,2,Projection,2024,37053
Johnston,2024,NHOther,Male,Population Age 30-34,1995,Projection,2024,37101
Brunswick,2024,Hispanic,Male,Population Age 75-79,89,Projection,2024,37019
Polk,2024,NHWhite,Female,Population Age 40-44,379,Projection,2024,37149
Iredell,2024,NHWhite,Female,Population Age 50-54,5758,Projection,2024,37097
Iredell,2024,NHOther,Male,Population Age 65-69,837,Projection,2024,37097
Currituck,2024,NHWhite,Female,Population Age 15-19,782,Projection,2024,37053
Jackson,2024,Hispanic,Male,Population Age 65-69,72,Projection,2024,37099
Jones,2024,NHWhite,Female,Population Age 05-09,139,Projection,2024,37103
Jackson,2024,Hispanic,Female,Population Age 25-29,63,Projection,2024,37099
Jones,2024,Hispanic,Female,Population Age 10-14,30,Projection,2024,37103
Jackson,2024,Hispanic,Male,Population Age 85+,8,Projection,2024,37099
Jones,2024,Hispanic,Female,Population Age 70-74,4,Projection,2024,37103
Jones,2024,Hispanic,Female,Population Age 85+,0,Projection,2024,37103
Ashe,2024,NHOther,Female,Population Age 55-59,34,Projection,2024,37009
Perquimans,2024,Hispanic,Female,Population Age 15-19,7,Projection,2024,37143
Person,2024,NHWhite,Female,Population Age 60-64,979,Projection,2024,37145
Person,2024,NHWhite,Male,Population Age 80-84,301,Projection,2024,37145
Clay,2024,Hispanic,Female,Population Age 45-49,10,Projection,2024,37043
Clay,2024,Hispanic,Male,Population Age 65-69,6,Projection,2024,37043
Wayne,2024,Hispanic,Female,Population Age 40-44,432,Projection,2024,37191
Wayne,2024,NHOther,Male,Population Age 25-29,1334,Projection,2024,37191
Wilkes,2024,NHWhite,Male,Population Age 20-24,1439,Projection,2024,37193
Cleveland,2024,Hispanic,Male,Population Age 40-44,112,Projection,2024,37045
Scotland,2024,Hispanic,Female,Population Age 80-84,6,Projection,2024,37165
Scotland,2024,Hispanic,Male,Population Age 35-39,41,Projection,2024,37165
Chatham,2024,Hispanic,Female,Population Age 75-79,46,Projection,2024,37037
Chatham,2024,NHOther,Male,Population Age 15-19,367,Projection,2024,37037
Stanly,2024,NHOther,Male,Population Age 25-29,386,Projection,2024,37167
Cleveland,2024,NHOther,Male,Population Age 75-79,368,Projection,2024,37045
Hoke,2024,Hispanic,Female,Population Age 70-74,39,Projection,2024,37093
Jackson,2024,NHOther,Female,Population Age 75-79,104,Projection,2024,37099
Haywood,2024,Hispanic,Male,Population Age 75-79,22,Projection,2024,37087
Onslow,2024,NHWhite,Female,Population Age 45-49,3312,Projection,2024,37133
Onslow,2024,Hispanic,Female,Population Age 80-84,51,Projection,2024,37133
Onslow,2024,NHOther,Male,Population Age 40-44,1229,Projection,2024,37133
Gaston,2024,NHOther,Male,Population Age 20-24,1824,Projection,2024,37071
Surry,2024,NHWhite,Female,Population Age 30-34,1735,Projection,2024,37171
Brunswick,2024,Hispanic,Male,Population Age 55-59,270,Projection,2024,37019
Surry,2024,Hispanic,Male,Population Age 35-39,263,Projection,2024,37171
Surry,2024,NHOther,Male,Population Age 50-54,132,Projection,2024,37171
Wilson,2024,Hispanic,Female,Population Age 45-49,345,Projection,2024,37195
Orange,2024,Hispanic,Female,Population Age 10-14,792,Projection,2024,37135
Orange,2024,Hispanic,Male,Population Age 00-04,663,Projection,2024,37135
Pamlico,2024,NHWhite,Male,Population Age 40-44,230,Projection,2024,37137
Pamlico,2024,Hispanic,Female,Population Age 70-74,5,Projection,2024,37137
Pender,2024,NHWhite,Female,Population Age 25-29,1037,Projection,2024,37141
Pender,2024,NHWhite,Male,Population Age 85+,302,Projection,2024,37141
Pender,2024,Hispanic,Female,Population Age 00-04,343,Projection,2024,37141
Cabarrus,2024,Hispanic,Female,Population Age 80-84,50,Projection,2024,37025
Cabarrus,2024,Hispanic,Male,Population Age 35-39,725,Projection,2024,37025
Richmond,2024,Hispanic,Female,Population Age 50-54,95,Projection,2024,37153
Graham,2024,Hispanic,Female,Population Age 25-29,4,Projection,2024,37075
Graham,2024,NHOther,Male,Population Age 20-24,43,Projection,2024,37075
Hoke,2024,NHOther,Male,Population Age 10-14,872,Projection,2024,37093
Warren,2024,NHWhite,Female,Population Age 25-29,139,Projection,2024,37185
Granville,2024,NHOther,Male,Population Age 10-14,603,Projection,2024,37077
Wilson,2024,NHOther,Female,Population Age 75-79,683,Projection,2024,37195
Hyde,2024,Hispanic,Female,Population Age 20-24,17,Projection,2024,37095
Edgecombe,2024,NHWhite,Female,Population Age 35-39,506,Projection,2024,37065
Edgecombe,2024,Hispanic,Male,Population Age 85+,2,Projection,2024,37065
Edgecombe,2024,NHOther,Female,Population Age 75-79,666,Projection,2024,37065
Cleveland,2024,NHWhite,Female,Population Age 80-84,1156,Projection,2024,37045
Cleveland,2024,NHOther,Male,Population Age 65-69,675,Projection,2024,37045
Bertie,2024,Hispanic,Male,Population Age 70-74,1,Projection,2024,37015
Bertie,2024,Hispanic,Male,Population Age 80-84,1,Projection,2024,37015
Camden,2024,NHWhite,Female,Population Age 30-34,229,Projection,2024,37029
Camden,2024,NHOther,Female,Population Age 80-84,32,Projection,2024,37029
Lincoln,2024,NHWhite,Female,Population Age 45-49,2728,Projection,2024,37109
Orange,2024,NHOther,Male,Population Age 85+,183,Projection,2024,37135
Johnston,2024,NHWhite,Male,Population Age 80-84,1279,Projection,2024,37101
Carteret,2024,NHOther,Female,Population Age 15-19,215,Projection,2024,37031
Catawba,2024,NHWhite,Female,Population Age 80-84,2030,Projection,2024,37035
Catawba,2024,NHOther,Male,Population Age 75-79,249,Projection,2024,37035
Transylvania,2024,Hispanic,Male,Population Age 10-14,108,Projection,2024,37175
Bertie,2024,Hispanic,Female,Population Age 55-59,4,Projection,2024,37015
Bertie,2024,NHOther,Female,Population Age 35-39,320,Projection,2024,37015
Bertie,2024,NHOther,Female,Population Age 40-44,215,Projection,2024,37015
Bertie,2024,NHOther,Male,Population Age 20-24,339,Projection,2024,37015
Bertie,2024,NHOther,Male,Population Age 45-49,313,Projection,2024,37015
Alexander,2024,NHOther,Female,Population Age 30-34,117,Projection,2024,37003
Rowan,2024,Hispanic,Male,Population Age 40-44,571,Projection,2024,37159
Rowan,2024,NHOther,Female,Population Age 60-64,1124,Projection,2024,37159
Brunswick,2024,NHWhite,Male,Population Age 70-74,9534,Projection,2024,37019
Catawba,2024,NHOther,Male,Population Age 50-54,740,Projection,2024,37035
Lee,2024,NHWhite,Male,Population Age 45-49,987,Projection,2024,37105
Lee,2024,Hispanic,Female,Population Age 10-14,768,Projection,2024,37105
Lee,2024,Hispanic,Female,Population Age 25-29,482,Projection,2024,37105
Gates,2024,NHWhite,Female,Population Age 25-29,144,Projection,2024,37073
Gates,2024,Hispanic,Male,Population Age 65-69,3,Projection,2024,37073
Pamlico,2024,Hispanic,Male,Population Age 70-74,5,Projection,2024,37137
Edgecombe,2024,Hispanic,Male,Population Age 55-59,44,Projection,2024,37065
Edgecombe,2024,NHOther,Male,Population Age 30-34,941,Projection,2024,37065
Forsyth,2024,Hispanic,Female,Population Age 45-49,2041,Projection,2024,37067
Rockingham,2024,NHWhite,Female,Population Age 25-29,1667,Projection,2024,37157
Rockingham,2024,NHWhite,Female,Population Age 35-39,2034,Projection,2024,37157
Rockingham,2024,Hispanic,Male,Population Age 05-09,369,Projection,2024,37157
Cumberland,2024,NHWhite,Female,Population Age 45-49,3580,Projection,2024,37051
Beaufort,2024,NHOther,Female,Population Age 70-74,444,Projection,2024,37013
Beaufort,2024,NHOther,Male,Population Age 40-44,263,Projection,2024,37013
Yadkin,2024,NHWhite,Female,Population Age 60-64,1332,Projection,2024,37197
Yadkin,2024,NHOther,Female,Population Age 75-79,57,Projection,2024,37197
Mecklenburg,2024,NHWhite,Female,Population Age 35-39,20401,Projection,2024,37119
Mecklenburg,2024,Hispanic,Male,Population Age 05-09,9454,Projection,2024,37119
Transylvania,2024,Hispanic,Female,Population Age 65-69,35,Projection,2024,37175
Transylvania,2024,NHOther,Female,Population Age 65-69,128,Projection,2024,37175
Transylvania,2024,NHOther,Male,Population Age 70-74,47,Projection,2024,37175
Gaston,2024,NHOther,Male,Population Age 30-34,2733,Projection,2024,37071
Union,2024,NHWhite,Female,Population Age 30-34,4128,Projection,2024,37179
Union,2024,NHOther,Female,Population Age 10-14,2403,Projection,2024,37179
Union,2024,NHOther,Female,Population Age 35-39,1940,Projection,2024,37179
Union,2024,NHOther,Female,Population Age 45-49,2623,Projection,2024,37179
Vance,2024,NHWhite,Male,Population Age 50-54,463,Projection,2024,37181
Vance,2024,Hispanic,Female,Population Age 00-04,232,Projection,2024,37181
Mecklenburg,2024,NHWhite,Female,Population Age 75-79,9701,Projection,2024,37119
Mecklenburg,2024,NHOther,Male,Population Age 80-84,1893,Projection,2024,37119
Currituck,2024,Hispanic,Male,Population Age 05-09,87,Projection,2024,37053
Currituck,2024,NHOther,Male,Population Age 80-84,16,Projection,2024,37053
Bertie,2024,NHWhite,Female,Population Age 35-39,141,Projection,2024,37015
Bertie,2024,NHWhite,Male,Population Age 80-84,101,Projection,2024,37015
Bertie,2024,Hispanic,Male,Population Age 45-49,14,Projection,2024,37015
Bertie,2024,NHOther,Male,Population Age 10-14,296,Projection,2024,37015
Currituck,2024,NHOther,Male,Population Age 60-64,116,Projection,2024,37053
Bladen,2024,NHWhite,Female,Population Age 55-59,592,Projection,2024,37017
Bladen,2024,Hispanic,Female,Population Age 55-59,31,Projection,2024,37017
Bladen,2024,NHOther,Female,Population Age 55-59,340,Projection,2024,37017
Rockingham,2024,Hispanic,Female,Population Age 35-39,158,Projection,2024,37157
Rockingham,2024,NHOther,Male,Population Age 55-59,769,Projection,2024,37157
Hertford,2024,NHWhite,Female,Population Age 80-84,93,Projection,2024,37091
Hertford,2024,Hispanic,Male,Population Age 30-34,83,Projection,2024,37091
Durham,2024,NHWhite,Male,Population Age 40-44,5061,Projection,2024,37063
Hertford,2024,NHOther,Male,Population Age 05-09,181,Projection,2024,37091
Durham,2024,Hispanic,Female,Population Age 05-09,2988,Projection,2024,37063
Durham,2024,NHOther,Female,Population Age 30-34,6622,Projection,2024,37063
Iredell,2024,Hispanic,Female,Population Age 70-74,185,Projection,2024,37097
Iredell,2024,NHOther,Female,Population Age 50-54,1388,Projection,2024,37097
Robeson,2024,NHWhite,Female,Population Age 70-74,906,Projection,2024,37155
Robeson,2024,NHOther,Female,Population Age 50-54,2494,Projection,2024,37155
Robeson,2024,NHOther,Male,Population Age 30-34,2578,Projection,2024,37155
McDowell,2024,NHOther,Male,Population Age 15-19,99,Projection,2024,37111
Pitt,2024,NHWhite,Female,Population Age 60-64,2678,Projection,2024,37147
Polk,2024,Hispanic,Female,Population Age 35-39,24,Projection,2024,37149
Pitt,2024,NHWhite,Male,Population Age 10-14,2041,Projection,2024,37147
Polk,2024,Hispanic,Female,Population Age 45-49,37,Projection,2024,37149
Pitt,2024,Hispanic,Female,Population Age 15-19,726,Projection,2024,37147
Polk,2024,NHOther,Female,Population Age 00-04,29,Projection,2024,37149
Durham,2024,NHWhite,Female,Population Age 40-44,6077,Projection,2024,37063
Polk,2024,NHWhite,Female,Population Age 65-69,854,Projection,2024,37149
Polk,2024,NHWhite,Male,Population Age 40-44,417,Projection,2024,37149
Polk,2024,Hispanic,Male,Population Age 10-14,60,Projection,2024,37149
Polk,2024,NHOther,Female,Population Age 25-29,47,Projection,2024,37149
Yancey,2024,Hispanic,Female,Population Age 60-64,24,Projection,2024,37199
Yancey,2024,NHOther,Male,Population Age 65-69,13,Projection,2024,37199
Cumberland,2024,NHWhite,Female,Population Age 40-44,4104,Projection,2024,37051
Cumberland,2024,Hispanic,Female,Population Age 40-44,1351,Projection,2024,37051
Perquimans,2024,Hispanic,Female,Population Age 10-14,16,Projection,2024,37143
Mitchell,2024,NHWhite,Female,Population Age 05-09,270,Projection,2024,37121
Mitchell,2024,NHWhite,Male,Population Age 35-39,349,Projection,2024,37121
Mitchell,2024,NHOther,Male,Population Age 35-39,29,Projection,2024,37121
Hertford,2024,Hispanic,Female,Population Age 70-74,4,Projection,2024,37091
Hertford,2024,NHOther,Female,Population Age 70-74,352,Projection,2024,37091
Chowan,2024,NHWhite,Male,Population Age 75-79,230,Projection,2024,37041
Iredell,2024,NHWhite,Female,Population Age 85+,1775,Projection,2024,37097
Iredell,2024,Hispanic,Male,Population Age 20-24,679,Projection,2024,37097
Jones,2024,NHWhite,Male,Population Age 35-39,154,Projection,2024,37103
Iredell,2024,NHOther,Female,Population Age 30-34,1296,Projection,2024,37097
Iredell,2024,NHOther,Male,Population Age 05-09,1295,Projection,2024,37097
Jones,2024,NHOther,Male,Population Age 30-34,107,Projection,2024,37103
Pamlico,2024,Hispanic,Female,Population Age 40-44,18,Projection,2024,37137
Gates,2024,NHOther,Female,Population Age 05-09,66,Projection,2024,37073
Jackson,2024,NHWhite,Female,Population Age 05-09,560,Projection,2024,37099
Jackson,2024,NHOther,Female,Population Age 15-19,352,Projection,2024,37099
Hertford,2024,NHOther,Male,Population Age 35-39,234,Projection,2024,37091
Onslow,2024,NHOther,Female,Population Age 00-04,1904,Projection,2024,37133
Jackson,2024,Hispanic,Male,Population Age 55-59,72,Projection,2024,37099
Iredell,2024,NHOther,Female,Population Age 60-64,1137,Projection,2024,37097
Perquimans,2024,NHOther,Female,Population Age 20-24,101,Projection,2024,37143
Wayne,2024,Hispanic,Male,Population Age 05-09,1071,Projection,2024,37191
Wayne,2024,NHOther,Female,Population Age 20-24,1299,Projection,2024,37191
Lenoir,2024,NHWhite,Male,Population Age 60-64,915,Projection,2024,37107
Person,2024,NHOther,Male,Population Age 30-34,450,Projection,2024,37145
Guilford,2024,Hispanic,Female,Population Age 70-74,412,Projection,2024,37081
Randolph,2024,NHWhite,Male,Population Age 35-39,3017,Projection,2024,37151
Randolph,2024,NHWhite,Male,Population Age 50-54,3656,Projection,2024,37151
Avery,2024,NHWhite,Female,Population Age 15-19,383,Projection,2024,37011
Avery,2024,Hispanic,Female,Population Age 50-54,21,Projection,2024,37011
Avery,2024,NHOther,Female,Population Age 65-69,8,Projection,2024,37011
Stokes,2024,NHOther,Male,Population Age 20-24,53,Projection,2024,37169
Richmond,2024,NHWhite,Female,Population Age 65-69,810,Projection,2024,37153
Anson,2024,NHWhite,Male,Population Age 30-34,274,Projection,2024,37007
Surry,2024,Hispanic,Female,Population Age 70-74,35,Projection,2024,37171
Transylvania,2024,NHWhite,Male,Population Age 20-24,480,Projection,2024,37175
Transylvania,2024,Hispanic,Female,Population Age 40-44,42,Projection,2024,37175
Ashe,2024,Hispanic,Female,Population Age 65-69,25,Projection,2024,37009
Gates,2024,Hispanic,Male,Population Age 40-44,12,Projection,2024,37073
Gates,2024,NHOther,Female,Population Age 40-44,75,Projection,2024,37073
Wilson,2024,Hispanic,Female,Population Age 10-14,496,Projection,2024,37195
Dare,2024,Hispanic,Female,Population Age 80-84,5,Projection,2024,37055
Dare,2024,NHOther,Female,Population Age 30-34,59,Projection,2024,37055
Avery,2024,NHOther,Female,Population Age 60-64,11,Projection,2024,37011
Rockingham,2024,NHWhite,Male,Population Age 35-39,1604,Projection,2024,37157
Rockingham,2024,Hispanic,Male,Population Age 30-34,221,Projection,2024,37157
Rockingham,2024,Hispanic,Male,Population Age 80-84,9,Projection,2024,37157
Rockingham,2024,NHOther,Female,Population Age 30-34,785,Projection,2024,37157
Haywood,2024,NHWhite,Female,Population Age 20-24,1060,Projection,2024,37087
Haywood,2024,NHWhite,Female,Population Age 35-39,1732,Projection,2024,37087
Haywood,2024,Hispanic,Female,Population Age 70-74,34,Projection,2024,37087
Haywood,2024,NHOther,Female,Population Age 45-49,126,Projection,2024,37087
Richmond,2024,NHWhite,Male,Population Age 80-84,250,Projection,2024,37153
Hoke,2024,NHOther,Male,Population Age 65-69,645,Projection,2024,37093
Wake,2024,NHWhite,Female,Population Age 40-44,26482,Projection,2024,37183
Vance,2024,NHWhite,Female,Population Age 40-44,406,Projection,2024,37181
Vance,2024,NHWhite,Male,Population Age 80-84,303,Projection,2024,37181
Vance,2024,Hispanic,Male,Population Age 30-34,137,Projection,2024,37181
Vance,2024,Hispanic,Male,Population Age 75-79,18,Projection,2024,37181
Vance,2024,NHOther,Male,Population Age 20-24,628,Projection,2024,37181
Henderson,2024,NHWhite,Male,Population Age 35-39,2577,Projection,2024,37089
Beaufort,2024,NHOther,Male,Population Age 75-79,185,Projection,2024,37013
Caldwell,2024,NHWhite,Female,Population Age 65-69,2635,Projection,2024,37027
Union,2024,NHOther,Male,Population Age 10-14,2164,Projection,2024,37179
Columbus,2024,NHOther,Female,Population Age 30-34,483,Projection,2024,37047
Halifax,2024,NHWhite,Female,Population Age 50-54,586,Projection,2024,37083
Halifax,2024,NHWhite,Male,Population Age 20-24,470,Projection,2024,37083
Halifax,2024,NHOther,Male,Population Age 00-04,732,Projection,2024,37083
Hertford,2024,NHOther,Female,Population Age 20-24,424,Projection,2024,37091
Craven,2024,Hispanic,Male,Population Age 00-04,394,Projection,2024,37049
Craven,2024,Hispanic,Male,Population Age 50-54,123,Projection,2024,37049
Davidson,2024,NHWhite,Male,Population Age 45-49,3819,Projection,2024,37057
Davidson,2024,NHWhite,Male,Population Age 50-54,4484,Projection,2024,37057
Yadkin,2024,NHWhite,Male,Population Age 85+,270,Projection,2024,37197
Davidson,2024,Hispanic,Female,Population Age 05-09,811,Projection,2024,37057
Davidson,2024,Hispanic,Female,Population Age 70-74,101,Projection,2024,37057
Union,2024,Hispanic,Female,Population Age 15-19,1840,Projection,2024,37179
Wayne,2024,NHOther,Male,Population Age 50-54,955,Projection,2024,37191
Gates,2024,NHOther,Male,Population Age 25-29,126,Projection,2024,37073
Dare,2024,NHWhite,Male,Population Age 70-74,1291,Projection,2024,37055
Dare,2024,Hispanic,Female,Population Age 55-59,36,Projection,2024,37055
Hyde,2024,NHWhite,Female,Population Age 25-29,83,Projection,2024,37095
Hyde,2024,NHOther,Male,Population Age 30-34,76,Projection,2024,37095
Wilson,2024,NHWhite,Male,Population Age 50-54,1181,Projection,2024,37195
Wilson,2024,NHWhite,Male,Population Age 85+,297,Projection,2024,37195
Lee,2024,Hispanic,Female,Population Age 05-09,662,Projection,2024,37105
Davidson,2024,NHWhite,Female,Population Age 20-24,3333,Projection,2024,37057
Davidson,2024,NHWhite,Male,Population Age 05-09,3869,Projection,2024,37057
Davidson,2024,Hispanic,Male,Population Age 85+,18,Projection,2024,37057
Harnett,2024,NHWhite,Female,Population Age 45-49,2458,Projection,2024,37085
Harnett,2024,Hispanic,Male,Population Age 45-49,651,Projection,2024,37085
Duplin,2024,NHWhite,Female,Population Age 30-34,700,Projection,2024,37061
Duplin,2024,NHOther,Female,Population Age 30-34,402,Projection,2024,37061
McDowell,2024,Hispanic,Male,Population Age 85+,7,Projection,2024,37111
McDowell,2024,NHOther,Male,Population Age 60-64,137,Projection,2024,37111
Randolph,2024,Hispanic,Male,Population Age 00-04,945,Projection,2024,37151
Randolph,2024,NHOther,Female,Population Age 75-79,297,Projection,2024,37151
Randolph,2024,NHOther,Male,Population Age 70-74,336,Projection,2024,37151
Wilkes,2024,NHWhite,Male,Population Age 30-34,1713,Projection,2024,37193
Greene,2024,NHWhite,Male,Population Age 20-24,181,Projection,2024,37079
Greene,2024,Hispanic,Male,Population Age 10-14,106,Projection,2024,37079
Greene,2024,NHOther,Male,Population Age 70-74,170,Projection,2024,37079
Yancey,2024,NHWhite,Male,Population Age 55-59,611,Projection,2024,37199
Yancey,2024,NHOther,Female,Population Age 30-34,26,Projection,2024,37199
Yancey,2024,NHOther,Female,Population Age 35-39,16,Projection,2024,37199
Wilson,2024,NHWhite,Male,Population Age 30-34,961,Projection,2024,37195
Macon,2024,Hispanic,Male,Population Age 70-74,27,Projection,2024,37113
Macon,2024,NHOther,Male,Population Age 20-24,89,Projection,2024,37113
New Hanover,2024,NHWhite,Female,Population Age 00-04,3279,Projection,2024,37129
New Hanover,2024,NHWhite,Female,Population Age 60-64,7016,Projection,2024,37129
New Hanover,2024,NHWhite,Male,Population Age 65-69,5595,Projection,2024,37129
Harnett,2024,NHOther,Female,Population Age 05-09,1382,Projection,2024,37085
Harnett,2024,NHOther,Female,Population Age 50-54,1205,Projection,2024,37085
Wake,2024,NHOther,Female,Population Age 80-84,2481,Projection,2024,37183
Durham,2024,NHWhite,Male,Population Age 65-69,3930,Projection,2024,37063
Durham,2024,Hispanic,Male,Population Age 15-19,2761,Projection,2024,37063
Durham,2024,NHOther,Male,Population Age 60-64,3651,Projection,2024,37063
Caswell,2024,Hispanic,Female,Population Age 50-54,14,Projection,2024,37033
Caswell,2024,NHOther,Male,Population Age 15-19,184,Projection,2024,37033
Yancey,2024,Hispanic,Female,Population Age 65-69,12,Projection,2024,37199
Robeson,2024,Hispanic,Female,Population Age 40-44,259,Projection,2024,37155
Halifax,2024,NHOther,Male,Population Age 70-74,650,Projection,2024,37083
Randolph,2024,NHWhite,Female,Population Age 10-14,2894,Projection,2024,37151
Randolph,2024,Hispanic,Female,Population Age 10-14,1124,Projection,2024,37151
Randolph,2024,Hispanic,Female,Population Age 60-64,335,Projection,2024,37151
Randolph,2024,NHOther,Female,Population Age 10-14,636,Projection,2024,37151
Catawba,2024,NHWhite,Female,Population Age 15-19,3408,Projection,2024,37035
Catawba,2024,NHWhite,Male,Population Age 00-04,2642,Projection,2024,37035
Gaston,2024,Hispanic,Male,Population Age 30-34,650,Projection,2024,37071
Chatham,2024,Hispanic,Female,Population Age 60-64,186,Projection,2024,37037
Richmond,2024,Hispanic,Female,Population Age 85+,5,Projection,2024,37153
Richmond,2024,Hispanic,Male,Population Age 05-09,200,Projection,2024,37153
Greene,2024,Hispanic,Male,Population Age 85+,5,Projection,2024,37079
Scotland,2024,NHWhite,Male,Population Age 35-39,331,Projection,2024,37165
Scotland,2024,NHWhite,Male,Population Age 45-49,399,Projection,2024,37165
Scotland,2024,Hispanic,Female,Population Age 35-39,22,Projection,2024,37165
Scotland,2024,Hispanic,Female,Population Age 45-49,23,Projection,2024,37165
Cherokee,2024,Hispanic,Male,Population Age 30-34,20,Projection,2024,37039
Guilford,2024,NHWhite,Male,Population Age 30-34,7471,Projection,2024,37081
Warren,2024,NHWhite,Female,Population Age 70-74,297,Projection,2024,37185
Warren,2024,Hispanic,Male,Population Age 50-54,26,Projection,2024,37185
Wilson,2024,NHOther,Female,Population Age 30-34,1215,Projection,2024,37195
Wilson,2024,NHOther,Female,Population Age 65-69,1122,Projection,2024,37195
Davie,2024,NHOther,Male,Population Age 25-29,117,Projection,2024,37059
Beaufort,2024,NHWhite,Female,Population Age 40-44,712,Projection,2024,37013
Avery,2024,NHOther,Male,Population Age 80-84,0,Projection,2024,37011
